"","STABBR","AWLEVEL","CIPCODE","totalawards","statetotals","comp_high_any","stem_high_any"
"632","AL",17,40.0501,19,583,NA,1
"633","AL",17,40.0601,3,583,0,1
"634","AL",17,40.0801,12,583,1,1
"635","AL",17,40.0899,4,583,1,1
"636","AL",17,40.1001,5,583,1,1
"637","AL",17,42.0101,29,583,0,0
"638","AL",17,42.2801,6,583,0,0
"639","AL",17,42.2803,10,583,0,0
"640","AL",17,42.2805,0,583,0,0
"641","AL",17,42.2806,7,583,0,0
"642","AL",17,44.0401,4,583,0,0
"643","AL",17,44.0701,3,583,0,0
"644","AL",17,45.0201,2,583,0,0
"645","AL",17,45.1001,3,583,0,0
"646","AL",17,45.1101,1,583,0,0
"647","AL",17,50.0901,6,583,0,0
"648","AL",17,51.0299,3,583,0,0
"649","AL",17,51.0701,1,583,0,0
"650","AL",17,51.2003,3,583,NA,1
"651","AL",17,51.2202,0,583,0,1
"652","AL",17,51.2501,4,583,0,1
"653","AL",17,51.3808,6,583,NA,1
"654","AL",17,52.0201,6,583,0,0
"655","AL",17,52.0301,2,583,0,0
"656","AL",17,52.0601,9,583,0,1
"657","AL",17,52.0801,3,583,0,1
"658","AL",17,52.1301,2,583,0,1
"659","AL",17,52.1401,2,583,0,0
"660","AL",17,54.0101,12,583,0,0
"661","AL",17,99,583,583,NA,NA
"662","AL",18,13.0401,9,1486,0,0
"663","AL",18,13.0404,3,1486,NA,0
"664","AL",18,13.0406,10,1486,0,0
"665","AL",18,13.0408,16,1486,0,0
"666","AL",18,13.0409,0,1486,0,0
"667","AL",18,13.1001,0,1486,NA,0
"668","AL",18,13.1101,0,1486,0,0
"669","AL",18,13.1202,2,1486,0,0
"670","AL",18,13.1205,2,1486,0,0
"671","AL",18,22.0101,410,1486,0,0
"672","AL",18,39.0601,1,1486,0,0
"673","AL",18,39.0699,23,1486,0,0
"674","AL",18,39.0701,0,1486,0,0
"675","AL",18,42.2805,0,1486,0,0
"676","AL",18,42.2806,0,1486,0,0
"677","AL",18,51.0202,11,1486,0,1
"678","AL",18,51.0204,9,1486,0,0
"679","AL",18,51.0401,52,1486,0,1
"680","AL",18,51.1201,230,1486,NA,0
"681","AL",18,51.1701,42,1486,0,1
"682","AL",18,51.2001,252,1486,0,1
"683","AL",18,51.2201,10,1486,0,0
"684","AL",18,51.2308,131,1486,0,1
"685","AL",18,51.2401,153,1486,0,1
"686","AL",18,51.3801,28,1486,0,1
"687","AL",18,51.3818,92,1486,0,0
"688","AL",18,99,1486,1486,NA,NA
"689","AL",19,13.0401,0,10,0,0
"690","AL",19,13.1101,0,10,0,0
"691","AL",19,13.1319,0,10,0,0
"692","AL",19,31.0504,10,10,0,0
"693","AL",19,99,10,10,NA,NA
"694","AL",2,1.0301,4,3859,0,1
"695","AL",2,1.0601,0,3859,0,1
"696","AL",2,1.0603,0,3859,0,1
"697","AL",2,1.0605,2,3859,0,0
"698","AL",2,10.0305,0,3859,0,0
"699","AL",2,10.0399,1,3859,0,0
"700","AL",2,11.0101,15,3859,1,1
"701","AL",2,11.0401,1,3859,1,1
"702","AL",2,11.0901,5,3859,1,1
"703","AL",2,12.0401,673,3859,0,0
"704","AL",2,12.0402,52,3859,0,0
"705","AL",2,12.0409,17,3859,0,0
"706","AL",2,12.0413,0,3859,0,0
"707","AL",2,12.0499,64,3859,0,0
"708","AL",2,12.05,72,3859,0,0
"709","AL",2,12.0501,37,3859,0,0
"710","AL",2,12.0503,1,3859,0,0
"711","AL",2,15,0,3859,NA,1
"712","AL",2,15.0201,0,3859,0,1
"713","AL",2,15.0303,0,3859,1,1
"714","AL",2,15.0399,18,3859,1,1
"715","AL",2,15.0501,42,3859,0,1
"716","AL",2,15.0599,0,3859,1,1
"717","AL",2,15.0613,0,3859,0,1
"718","AL",2,15.0803,0,3859,0,1
"719","AL",2,15.1301,54,3859,0,1
"720","AL",2,19.0505,15,3859,0,0
"721","AL",2,19.0699,7,3859,NA,0
"722","AL",2,19.0708,14,3859,0,0
"723","AL",2,19.0902,0,3859,0,0
"724","AL",2,22.0302,1,3859,NA,0
"725","AL",2,22.0303,2,3859,0,0
"726","AL",2,31.0301,0,3859,NA,0
"727","AL",2,38.0201,1,3859,0,0
"728","AL",2,38.0299,0,3859,NA,0
"729","AL",2,39.0201,11,3859,0,0
"730","AL",2,43.0103,0,3859,0,0
"731","AL",2,43.0107,6,3859,0,0
"732","AL",2,43.0202,0,3859,0,0
"733","AL",2,45.0701,11,3859,0,0
"734","AL",2,46.0101,35,3859,0,0
"735","AL",2,46.0201,9,3859,0,0
"736","AL",2,46.0302,46,3859,0,0
"737","AL",2,46.0499,0,3859,NA,0
"738","AL",2,46.0503,11,3859,0,0
"739","AL",2,47.0101,0,3859,0,0
"740","AL",2,47.0105,24,3859,0,0
"741","AL",2,47.0201,45,3859,0,1
"742","AL",2,47.0303,13,3859,0,1
"743","AL",2,47.0603,36,3859,0,0
"744","AL",2,47.0604,60,3859,NA,0
"745","AL",2,47.0605,58,3859,0,1
"746","AL",2,47.0607,41,3859,0,0
"747","AL",2,47.0608,40,3859,0,0
"748","AL",2,47.0609,0,3859,0,0
"749","AL",2,47.9999,0,3859,NA,0
"750","AL",2,48.0303,12,3859,0,0
"751","AL",2,48.0501,0,3859,NA,1
"752","AL",2,48.0503,11,3859,0,0
"753","AL",2,48.0507,4,3859,0,1
"754","AL",2,48.0508,180,3859,0,0
"755","AL",2,48.0599,0,3859,NA,1
"756","AL",2,48.0702,13,3859,0,0
"757","AL",2,48.0703,22,3859,0,0
"758","AL",2,50.0402,4,3859,0,0
"759","AL",2,51,0,3859,NA,0
"760","AL",2,51.0601,128,3859,0,0
"761","AL",2,51.0705,17,3859,0,0
"762","AL",2,51.0707,7,3859,0,0
"763","AL",2,51.071,90,3859,0,0
"764","AL",2,51.0713,111,3859,0,0
"765","AL",2,51.0714,10,3859,0,0
"766","AL",2,51.0716,42,3859,0,0
"767","AL",2,51.0801,327,3859,0,0
"768","AL",2,51.0805,146,3859,0,0
"769","AL",2,51.0899,65,3859,NA,0
"770","AL",2,51.0904,86,3859,0,1
"771","AL",2,51.0907,0,3859,NA,0
"772","AL",2,51.0909,49,3859,0,0
"773","AL",2,51.091,38,3859,0,1
"774","AL",2,51.0999,0,3859,NA,0
"775","AL",2,51.3501,52,3859,0,0
"776","AL",2,51.3901,722,3859,0,1
"777","AL",2,51.3999,46,3859,0,0
"778","AL",2,52.0101,1,3859,0,0
"779","AL",2,52.0201,2,3859,0,0
"780","AL",2,52.0202,0,3859,0,0
"781","AL",2,52.0301,0,3859,0,0
"782","AL",2,52.0302,17,3859,0,0
"783","AL",2,52.0305,0,3859,0,1
"784","AL",2,52.0399,0,3859,NA,0
"785","AL",2,52.0401,103,3859,0,0
"786","AL",2,52.0408,7,3859,NA,0
"787","AL",2,52.0901,3,3859,0,0
"788","AL",2,52.1001,0,3859,0,0
"789","AL",2,99,3859,3859,NA,NA
"790","AL",3,1.0101,4,28016,0,1
"791","AL",3,1.0603,3,28016,0,1
"792","AL",3,1.0605,3,28016,0,0
"793","AL",3,3.0511,3,28016,0,0
"794","AL",3,9.0999,61,28016,NA,0
"795","AL",3,9.9999,4,28016,0,0
"796","AL",3,10.0105,999,28016,1,1
"797","AL",3,10.0201,0,28016,0,0
"798","AL",3,10.0202,2,28016,1,1
"799","AL",3,10.0399,12,28016,0,0
"800","AL",3,11.0101,265,28016,1,1
"801","AL",3,11.0201,0,28016,1,1
"802","AL",3,11.0401,952,28016,1,1
"803","AL",3,11.0801,39,28016,1,1
"804","AL",3,11.0802,0,28016,1,1
"805","AL",3,11.0803,5,28016,1,1
"806","AL",3,11.0899,14,28016,NA,1
"807","AL",3,11.0901,148,28016,1,1
"808","AL",3,11.1004,0,28016,1,1
"809","AL",3,12.0301,18,28016,0,1
"810","AL",3,12.0401,10,28016,0,0
"811","AL",3,12.05,2,28016,0,0
"812","AL",3,12.0501,0,28016,0,0
"813","AL",3,12.0503,27,28016,0,0
"814","AL",3,13.0499,229,28016,1,1
"815","AL",3,13.1199,1,28016,0,0
"816","AL",3,13.9999,1066,28016,NA,0
"817","AL",3,15,14,28016,NA,1
"818","AL",3,15.0201,21,28016,0,1
"819","AL",3,15.0303,1211,28016,1,1
"820","AL",3,15.0305,8,28016,1,1
"821","AL",3,15.0401,64,28016,1,1
"822","AL",3,15.0404,3,28016,1,1
"823","AL",3,15.0501,41,28016,0,1
"824","AL",3,15.0506,0,28016,0,1
"825","AL",3,15.0507,2,28016,0,1
"826","AL",3,15.0599,0,28016,1,1
"827","AL",3,15.0611,44,28016,0,1
"828","AL",3,15.0612,24,28016,0,1
"829","AL",3,15.0613,27,28016,0,1
"830","AL",3,15.0699,165,28016,0,1
"831","AL",3,15.0701,62,28016,0,1
"832","AL",3,15.0801,13,28016,1,1
"833","AL",3,15.0803,15,28016,0,1
"834","AL",3,15.1001,246,28016,0,1
"835","AL",3,15.1202,0,28016,1,1
"836","AL",3,15.1301,172,28016,0,1
"837","AL",3,15.1302,61,28016,0,1
"838","AL",3,19.0505,5,28016,0,0
"839","AL",3,19.0605,7,28016,NA,NA
"840","AL",3,19.0708,174,28016,0,0
"841","AL",3,22.0302,197,28016,NA,0
"842","AL",3,22.0303,9,28016,0,0
"843","AL",3,22.9999,1,28016,NA,0
"844","AL",3,24.0101,807,28016,NA,0
"845","AL",3,24.0102,2588,28016,NA,0
"846","AL",3,24.0199,336,28016,NA,0
"847","AL",3,26.0912,28,28016,NA,NA
"848","AL",3,29.0401,220,28016,NA,NA
"849","AL",3,29.0402,263,28016,NA,0
"850","AL",3,29.0403,337,28016,NA,NA
"851","AL",3,29.0404,71,28016,NA,0
"852","AL",3,29.0407,39,28016,NA,NA
"853","AL",3,29.0408,363,28016,NA,0
"854","AL",3,29.9999,194,28016,NA,0
"855","AL",3,30.9999,88,28016,NA,0
"856","AL",3,31.0301,7,28016,NA,0
"857","AL",3,31.0601,27,28016,NA,0
"858","AL",3,31.9999,271,28016,NA,0
"859","AL",3,38.0201,3,28016,0,0
"860","AL",3,39.0201,3,28016,0,0
"861","AL",3,39.0705,0,28016,0,0
"862","AL",3,40.0401,176,28016,0,1
"863","AL",3,41.0205,0,28016,0,1
"864","AL",3,41.0301,0,28016,0,1
"865","AL",3,41.9999,46,28016,0,0
"866","AL",3,43.0103,76,28016,0,0
"867","AL",3,43.0104,1363,28016,0,0
"868","AL",3,43.0107,116,28016,0,0
"869","AL",3,43.0199,17,28016,0,0
"870","AL",3,43.0201,0,28016,0,1
"871","AL",3,43.0202,26,28016,0,0
"872","AL",3,43.0203,409,28016,0,1
"873","AL",3,43.0302,95,28016,0,0
"874","AL",3,43.9999,2,28016,NA,0
"875","AL",3,44.0701,132,28016,0,0
"876","AL",3,45.0601,0,28016,0,1
"877","AL",3,46.0302,90,28016,0,0
"878","AL",3,46.0415,0,28016,0,1
"879","AL",3,46.0499,3,28016,NA,0
"880","AL",3,47,430,28016,NA,0
"881","AL",3,47.0101,0,28016,0,0
"882","AL",3,47.0105,138,28016,0,0
"883","AL",3,47.0201,0,28016,0,1
"884","AL",3,47.0303,64,28016,0,1
"885","AL",3,47.0603,0,28016,0,0
"886","AL",3,47.0604,0,28016,NA,0
"887","AL",3,47.0607,64,28016,0,0
"888","AL",3,47.0608,1884,28016,0,0
"889","AL",3,47.0609,788,28016,0,0
"890","AL",3,47.0699,126,28016,NA,0
"891","AL",3,48.0501,4,28016,NA,1
"892","AL",3,48.0503,0,28016,0,0
"893","AL",3,48.0507,48,28016,0,1
"894","AL",3,48.0508,0,28016,0,0
"895","AL",3,48.0599,4,28016,NA,1
"896","AL",3,49.0101,159,28016,0,0
"897","AL",3,49.0102,2,28016,0,1
"898","AL",3,49.0104,159,28016,0,0
"899","AL",3,49.0199,443,28016,NA,0
"900","AL",3,49.9999,520,28016,NA,0
"901","AL",3,50.0401,36,28016,0,0
"902","AL",3,50.0402,7,28016,0,0
"903","AL",3,50.0406,0,28016,0,0
"904","AL",3,50.0408,4,28016,NA,0
"905","AL",3,50.0409,0,28016,0,0
"906","AL",3,50.0699,33,28016,0,0
"907","AL",3,50.0901,31,28016,0,0
"908","AL",3,50.0902,0,28016,0,0
"909","AL",3,50.0999,8,28016,0,0
"910","AL",3,51.0204,0,28016,0,0
"911","AL",3,51.0601,165,28016,0,0
"912","AL",3,51.0602,26,28016,0,1
"913","AL",3,51.0603,36,28016,0,0
"914","AL",3,51.0705,5,28016,0,0
"915","AL",3,51.0707,27,28016,0,0
"916","AL",3,51.071,52,28016,0,0
"917","AL",3,51.0713,20,28016,0,0
"918","AL",3,51.0714,5,28016,0,0
"919","AL",3,51.0716,38,28016,0,0
"920","AL",3,51.0799,264,28016,NA,0
"921","AL",3,51.0801,122,28016,0,0
"922","AL",3,51.0803,22,28016,0,0
"923","AL",3,51.0805,70,28016,0,0
"924","AL",3,51.0806,124,28016,0,0
"925","AL",3,51.0808,24,28016,0,0
"926","AL",3,51.0812,77,28016,0,1
"927","AL",3,51.0899,0,28016,NA,0
"928","AL",3,51.0901,46,28016,0,0
"929","AL",3,51.0903,3,28016,0,1
"930","AL",3,51.0904,60,28016,0,1
"931","AL",3,51.0905,1,28016,0,1
"932","AL",3,51.0907,49,28016,NA,0
"933","AL",3,51.0908,0,28016,0,1
"934","AL",3,51.0909,66,28016,0,0
"935","AL",3,51.091,48,28016,0,1
"936","AL",3,51.0911,117,28016,0,1
"937","AL",3,51.0912,0,28016,0,1
"938","AL",3,51.0999,0,28016,NA,0
"939","AL",3,51.1004,162,28016,0,1
"940","AL",3,51.1007,2,28016,0,1
"941","AL",3,51.1501,16,28016,0,0
"942","AL",3,51.1502,71,28016,0,0
"943","AL",3,51.1801,0,28016,0,0
"944","AL",3,51.1803,18,28016,0,0
"945","AL",3,51.2206,79,28016,0,1
"946","AL",3,51.2299,96,28016,NA,0
"947","AL",3,51.2306,1,28016,0,0
"948","AL",3,51.2307,23,28016,0,0
"949","AL",3,51.3199,24,28016,0,1
"950","AL",3,51.3501,28,28016,0,0
"951","AL",3,51.3801,2063,28016,0,1
"952","AL",3,51.9999,529,28016,NA,0
"953","AL",3,52.0101,88,28016,0,0
"954","AL",3,52.0201,213,28016,0,0
"955","AL",3,52.0202,120,28016,0,0
"956","AL",3,52.0203,839,28016,0,0
"957","AL",3,52.0204,640,28016,0,0
"958","AL",3,52.0301,35,28016,0,0
"959","AL",3,52.0302,243,28016,0,0
"960","AL",3,52.0305,1,28016,0,1
"961","AL",3,52.0399,0,28016,NA,0
"962","AL",3,52.0401,456,28016,0,0
"963","AL",3,52.0803,1,28016,0,0
"964","AL",3,52.0901,49,28016,0,0
"965","AL",3,52.1001,1141,28016,0,0
"966","AL",3,52.1499,0,28016,0,0
"967","AL",3,52.1501,0,28016,0,0
"968","AL",3,52.1801,4,28016,0,0
"969","AL",3,54.0105,6,28016,0,0
"970","AL",3,99,28016,28016,NA,NA
"971","AL",4,13.9999,705,733,NA,0
"972","AL",4,50.0408,1,733,NA,0
"973","AL",4,51.081,0,733,0,0
"974","AL",4,51.091,0,733,0,1
"975","AL",4,51.0911,27,733,0,1
"976","AL",4,51.1005,0,733,NA,1
"977","AL",4,99,733,733,NA,NA
"978","AL",5,1,0,27193,0,1
"979","AL",5,1.0103,33,27193,0,1
"980","AL",5,1.0303,10,27193,0,1
"981","AL",5,1.0901,105,27193,0,1
"982","AL",5,1.0907,11,27193,0,1
"983","AL",5,1.1001,12,27193,0,1
"984","AL",5,1.1103,48,27193,NA,1
"985","AL",5,1.1199,16,27193,0,1
"986","AL",5,1.1201,0,27193,0,1
"987","AL",5,1.9999,12,27193,NA,1
"988","AL",5,3.0103,85,27193,0,1
"989","AL",5,3.0104,21,27193,0,1
"990","AL",5,3.0502,24,27193,0,1
"991","AL",5,3.0506,1,27193,0,1
"992","AL",5,3.0599,8,27193,0,1
"993","AL",5,3.0601,22,27193,0,1
"994","AL",5,4.0201,57,27193,1,1
"995","AL",5,4.0301,10,27193,0,1
"996","AL",5,4.0401,16,27193,0,1
"997","AL",5,4.0501,12,27193,0,1
"998","AL",5,5.0102,14,27193,0,0
"999","AL",5,5.0103,0,27193,0,0
"1000","AL",5,5.0107,0,27193,0,0
"1001","AL",5,5.0201,5,27193,0,0
"1002","AL",5,9.0101,449,27193,0,0
"1003","AL",5,9.0102,46,27193,NA,0
"1004","AL",5,9.0199,76,27193,NA,0
"1005","AL",5,9.0401,174,27193,0,0
"1006","AL",5,9.0404,0,27193,NA,0
"1007","AL",5,9.0701,284,27193,0,0
"1008","AL",5,9.0702,1,27193,0,0
"1009","AL",5,9.0902,239,27193,0,0
"1010","AL",5,9.0903,114,27193,NA,0
"1011","AL",5,9.9999,7,27193,0,0
"1012","AL",5,10.0202,23,27193,1,1
"1013","AL",5,10.0304,37,27193,1,1
"1014","AL",5,11.0101,317,27193,1,1
"1015","AL",5,11.0103,77,27193,1,1
"1016","AL",5,11.0104,2,27193,1,1
"1017","AL",5,11.0201,0,27193,1,1
"1018","AL",5,11.0401,38,27193,1,1
"1019","AL",5,11.0501,0,27193,1,1
"1020","AL",5,11.0701,47,27193,1,1
"1021","AL",5,11.0803,0,27193,1,1
"1022","AL",5,11.0899,5,27193,NA,1
"1023","AL",5,11.0901,11,27193,1,1
"1024","AL",5,11.1003,13,27193,1,1
"1025","AL",5,11.1004,2,27193,1,1
"1026","AL",5,11.9999,3,27193,NA,1
"1027","AL",5,12.05,1,27193,0,0
"1028","AL",5,13.0101,0,27193,0,0
"1029","AL",5,13.0401,0,27193,0,0
"1030","AL",5,13.1001,113,27193,NA,0
"1031","AL",5,13.1005,0,27193,0,0
"1032","AL",5,13.1012,7,27193,0,0
"1033","AL",5,13.1099,32,27193,0,0
"1034","AL",5,13.1199,10,27193,0,0
"1035","AL",5,13.1201,2,27193,0,0
"1036","AL",5,13.1202,1310,27193,0,0
"1037","AL",5,13.1205,289,27193,0,0
"1038","AL",5,13.1206,80,27193,0,0
"1039","AL",5,13.1209,20,27193,0,0
"1040","AL",5,13.121,228,27193,0,0
"1041","AL",5,13.1302,1,27193,0,0
"1042","AL",5,13.1303,1,27193,0,0
"1043","AL",5,13.1305,26,27193,0,0
"1044","AL",5,13.1306,4,27193,0,0
"1045","AL",5,13.1307,41,27193,0,0
"1046","AL",5,13.1311,21,27193,0,0
"1047","AL",5,13.1312,57,27193,0,0
"1048","AL",5,13.1314,406,27193,0,0
"1049","AL",5,13.1316,5,27193,0,1
"1050","AL",5,13.1317,30,27193,0,0
"1051","AL",5,13.1319,5,27193,0,0
"1052","AL",5,13.132,8,27193,0,0
"1053","AL",5,13.1322,3,27193,0,0
"1054","AL",5,13.1323,0,27193,0,0
"1055","AL",5,13.1328,9,27193,0,0
"1056","AL",5,13.9999,2,27193,NA,0
"1057","AL",5,14.0101,4,27193,1,1
"1058","AL",5,14.0102,1,27193,NA,1
"1059","AL",5,14.0201,56,27193,1,1
"1060","AL",5,14.0401,111,27193,1,1
"1061","AL",5,14.0501,21,27193,1,1
"1062","AL",5,14.0701,114,27193,1,1
"1063","AL",5,14.0801,223,27193,1,1
"1064","AL",5,14.0901,52,27193,1,1
"1065","AL",5,14.1001,279,27193,1,1
"1066","AL",5,14.1201,2,27193,1,1
"1067","AL",5,14.1801,17,27193,1,1
"1068","AL",5,14.1901,370,27193,1,1
"1069","AL",5,14.2001,5,27193,1,1
"1070","AL",5,14.3201,9,27193,1,1
"1071","AL",5,14.3301,21,27193,0,1
"1072","AL",5,14.3501,81,27193,0,1
"1073","AL",5,14.4501,20,27193,1,1
"1074","AL",5,14.9999,32,27193,1,1
"1075","AL",5,15.0201,1,27193,0,1
"1076","AL",5,15.0303,12,27193,1,1
"1077","AL",5,15.0305,0,27193,1,1
"1078","AL",5,15.0399,5,27193,1,1
"1079","AL",5,15.0612,11,27193,0,1
"1080","AL",5,15.0613,6,27193,0,1
"1081","AL",5,15.0699,5,27193,0,1
"1082","AL",5,15.0701,252,27193,0,1
"1083","AL",5,15.0899,3,27193,0,1
"1084","AL",5,15.1102,20,27193,1,1
"1085","AL",5,15.9999,20,27193,NA,1
"1086","AL",5,16.0101,124,27193,0,0
"1087","AL",5,16.0501,7,27193,0,0
"1088","AL",5,16.0901,13,27193,0,0
"1089","AL",5,16.0905,118,27193,0,0
"1090","AL",5,16.12,3,27193,0,0
"1091","AL",5,19.0101,171,27193,0,0
"1092","AL",5,19.0401,64,27193,0,1
"1093","AL",5,19.0599,15,27193,0,1
"1094","AL",5,19.0701,99,27193,0,0
"1095","AL",5,19.0706,5,27193,0,1
"1096","AL",5,19.0799,135,27193,NA,0
"1097","AL",5,19.0901,62,27193,0,1
"1098","AL",5,19.0905,60,27193,0,0
"1099","AL",5,22.0302,4,27193,NA,0
"1100","AL",5,22.9999,7,27193,NA,0
"1101","AL",5,23.0101,555,27193,0,0
"1102","AL",5,23.1301,1,27193,0,0
"1103","AL",5,23.1304,9,27193,0,0
"1104","AL",5,24.0101,134,27193,NA,0
"1105","AL",5,24.0102,35,27193,NA,0
"1106","AL",5,24.0103,15,27193,NA,0
"1107","AL",5,24.0199,14,27193,NA,0
"1108","AL",5,26.0101,1175,27193,0,1
"1109","AL",5,26.0102,36,27193,0,1
"1110","AL",5,26.0202,31,27193,0,1
"1111","AL",5,26.0204,4,27193,NA,1
"1112","AL",5,26.0407,14,27193,0,1
"1113","AL",5,26.0502,6,27193,0,1
"1114","AL",5,26.0503,34,27193,0,1
"1115","AL",5,26.0701,43,27193,0,1
"1116","AL",5,26.1302,16,27193,0,1
"1117","AL",5,26.1501,0,27193,0,1
"1118","AL",5,27.0101,273,27193,0,1
"1119","AL",5,27.0301,9,27193,1,1
"1120","AL",5,27.0503,5,27193,0,1
"1121","AL",5,27.9999,0,27193,0,1
"1122","AL",5,30,163,27193,NA,0
"1123","AL",5,30.0101,7,27193,0,0
"1124","AL",5,30.0801,0,27193,0,0
"1125","AL",5,30.1001,3,27193,0,0
"1126","AL",5,30.1701,15,27193,0,1
"1127","AL",5,30.1801,1,27193,0,1
"1128","AL",5,30.1901,37,27193,0,1
"1129","AL",5,30.2001,17,27193,0,0
"1130","AL",5,30.9999,49,27193,NA,0
"1131","AL",5,31.0101,45,27193,0,0
"1132","AL",5,31.0301,16,27193,NA,0
"1133","AL",5,31.0501,47,27193,0,0
"1134","AL",5,31.0504,91,27193,0,0
"1135","AL",5,31.0505,29,27193,0,1
"1136","AL",5,31.0599,0,27193,NA,0
"1137","AL",5,31.9999,13,27193,NA,0
"1138","AL",5,38.0101,93,27193,0,0
"1139","AL",5,38.0201,78,27193,0,0
"1140","AL",5,38.9999,1,27193,0,0
"1141","AL",5,39.0201,71,27193,0,0
"1142","AL",5,39.0401,2,27193,0,0
"1143","AL",5,39.0501,13,27193,NA,0
"1144","AL",5,39.0601,18,27193,0,0
"1145","AL",5,39.0702,1,27193,0,0
"1146","AL",5,39.0705,9,27193,0,0
"1147","AL",5,40.0101,14,27193,0,0
"1148","AL",5,40.0404,13,27193,0,1
"1149","AL",5,40.0501,160,27193,NA,1
"1150","AL",5,40.0601,44,27193,0,1
"1151","AL",5,40.0801,58,27193,1,1
"1152","AL",5,40.9999,12,27193,0,1
"1153","AL",5,42.0101,1246,27193,0,0
"1154","AL",5,42.2803,13,27193,0,0
"1155","AL",5,42.2804,0,27193,0,0
"1156","AL",5,43.0103,147,27193,0,0
"1157","AL",5,43.0104,767,27193,0,0
"1158","AL",5,43.0107,144,27193,0,0
"1159","AL",5,43.0199,74,27193,0,0
"1160","AL",5,43.0201,16,27193,0,1
"1161","AL",5,43.0203,206,27193,0,1
"1162","AL",5,43.0302,0,27193,0,0
"1163","AL",5,44.0401,79,27193,0,0
"1164","AL",5,44.0701,318,27193,0,0
"1165","AL",5,44.9999,69,27193,NA,0
"1166","AL",5,45.0101,177,27193,0,0
"1167","AL",5,45.0201,52,27193,0,0
"1168","AL",5,45.0401,52,27193,0,0
"1169","AL",5,45.0601,20,27193,0,1
"1170","AL",5,45.0701,75,27193,0,0
"1171","AL",5,45.0901,42,27193,0,0
"1172","AL",5,45.1001,533,27193,0,0
"1173","AL",5,45.1101,210,27193,0,0
"1174","AL",5,45.9999,16,27193,0,0
"1175","AL",5,50.0101,0,27193,0,0
"1176","AL",5,50.0301,29,27193,0,0
"1177","AL",5,50.0401,38,27193,0,0
"1178","AL",5,50.0404,50,27193,0,0
"1179","AL",5,50.0408,112,27193,NA,0
"1180","AL",5,50.0409,4,27193,0,0
"1181","AL",5,50.0501,122,27193,NA,0
"1182","AL",5,50.0699,1,27193,0,0
"1183","AL",5,50.0701,279,27193,0,0
"1184","AL",5,50.0702,95,27193,0,0
"1185","AL",5,50.0703,18,27193,0,0
"1186","AL",5,50.0708,2,27193,0,0
"1187","AL",5,50.0709,3,27193,0,0
"1188","AL",5,50.0799,3,27193,0,0
"1189","AL",5,50.0901,154,27193,0,0
"1190","AL",5,50.0903,2,27193,0,0
"1191","AL",5,50.0904,0,27193,0,1
"1192","AL",5,50.0907,1,27193,NA,0
"1193","AL",5,50.0908,7,27193,0,0
"1194","AL",5,50.0912,1,27193,0,0
"1195","AL",5,50.0999,0,27193,0,0
"1196","AL",5,50.1002,3,27193,0,0
"1197","AL",5,50.9999,5,27193,0,0
"1198","AL",5,51,10,27193,NA,0
"1199","AL",5,51.0001,3,27193,0,0
"1200","AL",5,51.0201,22,27193,0,0
"1201","AL",5,51.0202,3,27193,0,1
"1202","AL",5,51.0203,14,27193,0,0
"1203","AL",5,51.0204,88,27193,0,0
"1204","AL",5,51.0701,104,27193,0,0
"1205","AL",5,51.0702,57,27193,0,0
"1206","AL",5,51.0706,37,27193,0,0
"1207","AL",5,51.0707,0,27193,0,0
"1208","AL",5,51.0711,0,27193,NA,0
"1209","AL",5,51.0717,0,27193,NA,0
"1210","AL",5,51.0718,0,27193,0,0
"1211","AL",5,51.0904,5,27193,0,1
"1212","AL",5,51.0905,8,27193,0,1
"1213","AL",5,51.0907,36,27193,NA,0
"1214","AL",5,51.0908,44,27193,0,1
"1215","AL",5,51.0911,23,27193,0,1
"1216","AL",5,51.0913,48,27193,0,1
"1217","AL",5,51.1002,9,27193,0,1
"1218","AL",5,51.1005,32,27193,NA,1
"1219","AL",5,51.1099,13,27193,0,1
"1220","AL",5,51.1101,0,27193,NA,0
"1221","AL",5,51.1102,5,27193,NA,0
"1222","AL",5,51.1109,1,27193,NA,0
"1223","AL",5,51.1199,11,27193,NA,0
"1224","AL",5,51.1505,3,27193,0,0
"1225","AL",5,51.2211,1,27193,0,0
"1226","AL",5,51.2301,3,27193,0,1
"1227","AL",5,51.2306,0,27193,0,0
"1228","AL",5,51.2308,9,27193,0,1
"1229","AL",5,51.2399,6,27193,NA,0
"1230","AL",5,51.3101,58,27193,0,0
"1231","AL",5,51.3801,1701,27193,0,1
"1232","AL",5,51.3899,0,27193,0,1
"1233","AL",5,51.9999,100,27193,NA,0
"1234","AL",5,52.0101,797,27193,0,0
"1235","AL",5,52.0201,2858,27193,0,0
"1236","AL",5,52.0203,93,27193,0,0
"1237","AL",5,52.0204,0,27193,0,0
"1238","AL",5,52.0205,5,27193,0,1
"1239","AL",5,52.0206,7,27193,0,0
"1240","AL",5,52.0208,0,27193,0,0
"1241","AL",5,52.0213,4,27193,0,0
"1242","AL",5,52.0299,65,27193,NA,0
"1243","AL",5,52.0301,1020,27193,0,0
"1244","AL",5,52.0305,4,27193,0,1
"1245","AL",5,52.0601,162,27193,0,1
"1246","AL",5,52.0701,8,27193,0,0
"1247","AL",5,52.0801,799,27193,0,1
"1248","AL",5,52.0809,0,27193,NA,0
"1249","AL",5,52.0901,62,27193,0,0
"1250","AL",5,52.0905,101,27193,0,0
"1251","AL",5,52.1001,247,27193,0,0
