"","STABBR","AWLEVEL","CIPCODE","totalawards","statetotals","Code","Occupation","STEM.Disciplines","STEM","compSci"
"15041","IA",2,51.0909,65,4432,NA,NA,NA,NA,NA
"15042","IA",2,51.091,0,4432,NA,NA,NA,NA,NA
"15043","IA",2,51.0913,5,4432,NA,NA,NA,NA,NA
"15044","IA",2,51.0917,9,4432,NA,NA,NA,NA,NA
"15045","IA",2,51.1005,7,4432,NA,NA,NA,NA,NA
"15046","IA",2,51.1502,0,4432,NA,NA,NA,NA,NA
"15047","IA",2,51.1803,3,4432,NA,NA,NA,NA,NA
"15048","IA",2,51.3501,60,4432,NA,NA,NA,NA,NA
"15049","IA",2,51.3801,114,4432,NA,NA,NA,NA,NA
"15050","IA",2,51.3901,1337,4432,NA,NA,NA,NA,NA
"15051","IA",2,51.3999,0,4432,NA,NA,NA,NA,NA
"15052","IA",2,52.0101,6,4432,NA,NA,NA,NA,NA
"15053","IA",2,52.0201,9,4432,NA,NA,NA,NA,NA
"15054","IA",2,52.0203,7,4432,NA,NA,NA,NA,NA
"15055","IA",2,52.0204,0,4432,NA,NA,NA,NA,NA
"15056","IA",2,52.0301,46,4432,NA,NA,NA,NA,NA
"15057","IA",2,52.0302,62,4432,NA,NA,NA,NA,NA
"15058","IA",2,52.0401,144,4432,NA,NA,NA,NA,NA
"15059","IA",2,52.0407,5,4432,NA,NA,NA,NA,NA
"15060","IA",2,52.0408,22,4432,NA,NA,NA,NA,NA
"15061","IA",2,52.0703,11,4432,NA,NA,NA,NA,NA
"15062","IA",2,52.0901,3,4432,NA,NA,NA,NA,NA
"15063","IA",2,52.1001,5,4432,NA,NA,NA,NA,NA
"15064","IA",2,52.1302,0,4432,NA,NA,NA,NA,NA
"15065","IA",2,52.1401,6,4432,NA,NA,NA,NA,NA
"15066","IA",2,52.1801,9,4432,NA,NA,NA,NA,NA
"15067","IA",2,52.1803,3,4432,NA,NA,NA,NA,NA
"15068","IA",2,52.1804,2,4432,NA,NA,NA,NA,NA
"15069","IA",2,52.1904,4,4432,NA,NA,NA,NA,NA
"15070","IA",2,52.1907,2,4432,NA,NA,NA,NA,NA
"15071","IA",2,52.1909,0,4432,NA,NA,NA,NA,NA
"15072","IA",2,99,4432,4432,NA,NA,NA,NA,NA
"15073","IA",3,1,24,19339,NA,NA,NA,NA,NA
"15074","IA",3,1.0102,42,19339,NA,NA,NA,NA,NA
"15075","IA",3,1.0103,1,19339,NA,NA,NA,NA,NA
"15076","IA",3,1.0105,95,19339,NA,NA,NA,NA,NA
"15077","IA",3,1.0204,65,19339,NA,NA,NA,NA,NA
"15078","IA",3,1.0301,67,19339,NA,NA,NA,NA,NA
"15079","IA",3,1.0302,10,19339,NA,NA,NA,NA,NA
"15080","IA",3,1.0306,9,19339,NA,NA,NA,NA,NA
"15081","IA",3,1.0307,11,19339,NA,NA,NA,NA,NA
"15082","IA",3,1.0309,0,19339,NA,NA,NA,NA,NA
"15083","IA",3,1.0599,0,19339,NA,NA,NA,NA,NA
"15084","IA",3,1.0601,19,19339,NA,NA,NA,NA,NA
"15085","IA",3,1.0605,13,19339,NA,NA,NA,NA,NA
"15086","IA",3,1.0607,25,19339,NA,NA,NA,NA,NA
"15087","IA",3,1.0699,23,19339,NA,NA,NA,NA,NA
"15088","IA",3,1.1103,3,19339,NA,NA,NA,NA,NA
"15089","IA",3,3.0101,22,19339,NA,NA,NA,NA,NA
"15090","IA",3,3.0103,16,19339,NA,NA,NA,NA,NA
"15091","IA",3,3.0201,4,19339,NA,NA,NA,NA,NA
"15092","IA",3,3.0301,0,19339,NA,NA,NA,NA,NA
"15093","IA",3,9.0401,1,19339,NA,NA,NA,NA,NA
"15094","IA",3,9.0402,1,19339,NA,NA,NA,NA,NA
"15095","IA",3,9.0702,0,19339,NA,NA,NA,NA,NA
"15096","IA",3,9.0999,1,19339,NA,NA,NA,NA,NA
"15097","IA",3,10.0105,2,19339,NA,NA,NA,NA,NA
"15098","IA",3,10.0202,17,19339,NA,NA,NA,NA,NA
"15099","IA",3,10.0299,8,19339,NA,NA,NA,NA,NA
"15100","IA",3,10.0301,73,19339,NA,NA,NA,NA,NA
"15101","IA",3,10.0303,47,19339,NA,NA,NA,NA,NA
"15102","IA",3,10.0304,1,19339,NA,NA,NA,NA,NA
"15103","IA",3,11.0101,1,19339,NA,NA,NA,NA,NA
"15104","IA",3,11.0103,552,19339,NA,NA,NA,NA,NA
"15105","IA",3,11.0199,1,19339,NA,NA,NA,NA,NA
"15106","IA",3,11.0201,0,19339,NA,NA,NA,NA,NA
"15107","IA",3,11.0202,62,19339,NA,NA,NA,NA,NA
"15108","IA",3,11.0701,0,19339,NA,NA,NA,NA,NA
"15109","IA",3,11.0801,42,19339,NA,NA,NA,NA,NA
"15110","IA",3,11.0901,119,19339,NA,NA,NA,NA,NA
"15111","IA",3,11.1001,42,19339,NA,NA,NA,NA,NA
"15112","IA",3,11.1002,0,19339,NA,NA,NA,NA,NA
"15113","IA",3,11.1003,11,19339,NA,NA,NA,NA,NA
"15114","IA",3,11.1004,2,19339,NA,NA,NA,NA,NA
"15115","IA",3,11.1006,0,19339,NA,NA,NA,NA,NA
"15116","IA",3,11.1099,42,19339,NA,NA,NA,NA,NA
"15117","IA",3,11.9999,25,19339,NA,NA,NA,NA,NA
"15118","IA",3,12.0401,20,19339,NA,NA,NA,NA,NA
"15119","IA",3,12.05,8,19339,NA,NA,NA,NA,NA
"15120","IA",3,12.0503,82,19339,NA,NA,NA,NA,NA
"15121","IA",3,12.0504,10,19339,NA,NA,NA,NA,NA
"15122","IA",3,12.0507,9,19339,NA,NA,NA,NA,NA
"15123","IA",3,13.1099,1,19339,NA,NA,NA,NA,NA
"15124","IA",3,13.121,412,19339,NA,NA,NA,NA,NA
"15125","IA",3,13.1309,0,19339,NA,NA,NA,NA,NA
"15126","IA",3,13.1501,299,19339,NA,NA,NA,NA,NA
"15127","IA",3,14.0301,5,19339,NA,NA,NA,NA,NA
"15128","IA",3,14.3801,11,19339,NA,NA,NA,NA,NA
"15129","IA",3,15,8,19339,NA,NA,NA,NA,NA
"15130","IA",3,15.0101,5,19339,NA,NA,NA,NA,NA
"15131","IA",3,15.0201,25,19339,NA,NA,NA,NA,NA
"15132","IA",3,15.0303,204,19339,NA,NA,NA,NA,NA
"15133","IA",3,15.0304,18,19339,NA,NA,NA,NA,NA
"15134","IA",3,15.0305,10,19339,NA,NA,NA,NA,NA
"15135","IA",3,15.0401,0,19339,NA,NA,NA,NA,NA
"15136","IA",3,15.0403,1,19339,NA,NA,NA,NA,NA
"15137","IA",3,15.0405,12,19339,NA,NA,NA,NA,NA
"15138","IA",3,15.0503,62,19339,NA,NA,NA,NA,NA
"15139","IA",3,15.0506,5,19339,NA,NA,NA,NA,NA
"15140","IA",3,15.0507,1,19339,NA,NA,NA,NA,NA
"15141","IA",3,15.0599,0,19339,NA,NA,NA,NA,NA
"15142","IA",3,15.0613,17,19339,NA,NA,NA,NA,NA
"15143","IA",3,15.1301,0,19339,NA,NA,NA,NA,NA
"15144","IA",3,15.1302,12,19339,NA,NA,NA,NA,NA
"15145","IA",3,15.1303,23,19339,NA,NA,NA,NA,NA
"15146","IA",3,15.1304,5,19339,NA,NA,NA,NA,NA
"15147","IA",3,15.1306,55,19339,NA,NA,NA,NA,NA
"15148","IA",3,16.0103,2,19339,NA,NA,NA,NA,NA
"15149","IA",3,16.1603,11,19339,NA,NA,NA,NA,NA
"15150","IA",3,19.0709,98,19339,NA,NA,NA,NA,NA
"15151","IA",3,22.0301,4,19339,NA,NA,NA,NA,NA
"15152","IA",3,22.0302,552,19339,NA,NA,NA,NA,NA
"15153","IA",3,22.0303,16,19339,NA,NA,NA,NA,NA
"15154","IA",3,24.0101,6069,19339,NA,NA,NA,NA,NA
"15155","IA",3,24.0102,11,19339,NA,NA,NA,NA,NA
"15156","IA",3,24.0199,47,19339,NA,NA,NA,NA,NA
"15157","IA",3,26.1201,20,19339,NA,NA,NA,NA,NA
"15158","IA",3,30.9999,210,19339,NA,NA,NA,NA,NA
"15159","IA",3,31.0301,1,19339,NA,NA,NA,NA,NA
"15160","IA",3,31.0504,15,19339,NA,NA,NA,NA,NA
"15161","IA",3,38.0299,0,19339,NA,NA,NA,NA,NA
"15162","IA",3,39.0201,20,19339,NA,NA,NA,NA,NA
"15163","IA",3,39.0301,2,19339,NA,NA,NA,NA,NA
"15164","IA",3,39.0601,0,19339,NA,NA,NA,NA,NA
"15165","IA",3,41.0101,7,19339,NA,NA,NA,NA,NA
"15166","IA",3,41.0301,3,19339,NA,NA,NA,NA,NA
"15167","IA",3,43.0103,2,19339,NA,NA,NA,NA,NA
"15168","IA",3,43.0104,965,19339,NA,NA,NA,NA,NA
"15169","IA",3,43.0107,239,19339,NA,NA,NA,NA,NA
"15170","IA",3,43.0111,0,19339,NA,NA,NA,NA,NA
"15171","IA",3,43.0112,1,19339,NA,NA,NA,NA,NA
"15172","IA",3,43.0201,9,19339,NA,NA,NA,NA,NA
"15173","IA",3,43.0203,60,19339,NA,NA,NA,NA,NA
"15174","IA",3,43.0302,2,19339,NA,NA,NA,NA,NA
"15175","IA",3,44,221,19339,NA,NA,NA,NA,NA
"15176","IA",3,44.0201,43,19339,NA,NA,NA,NA,NA
"15177","IA",3,44.0401,7,19339,NA,NA,NA,NA,NA
"15178","IA",3,44.0701,30,19339,NA,NA,NA,NA,NA
"15179","IA",3,45.0101,1,19339,NA,NA,NA,NA,NA
"15180","IA",3,45.0702,5,19339,NA,NA,NA,NA,NA
"15181","IA",3,45.9999,1,19339,NA,NA,NA,NA,NA
"15182","IA",3,46,35,19339,NA,NA,NA,NA,NA
"15183","IA",3,46.0201,13,19339,NA,NA,NA,NA,NA
"15184","IA",3,46.0302,20,19339,NA,NA,NA,NA,NA
"15185","IA",3,46.0303,13,19339,NA,NA,NA,NA,NA
"15186","IA",3,46.0503,8,19339,NA,NA,NA,NA,NA
"15187","IA",3,47.0103,8,19339,NA,NA,NA,NA,NA
"15188","IA",3,47.0105,99,19339,NA,NA,NA,NA,NA
"15189","IA",3,47.0201,32,19339,NA,NA,NA,NA,NA
"15190","IA",3,47.0303,41,19339,NA,NA,NA,NA,NA
"15191","IA",3,47.0404,6,19339,NA,NA,NA,NA,NA
"15192","IA",3,47.0603,78,19339,NA,NA,NA,NA,NA
"15193","IA",3,47.0604,182,19339,NA,NA,NA,NA,NA
"15194","IA",3,47.0605,160,19339,NA,NA,NA,NA,NA
"15195","IA",3,47.0607,12,19339,NA,NA,NA,NA,NA
"15196","IA",3,47.0609,5,19339,NA,NA,NA,NA,NA
"15197","IA",3,47.0611,16,19339,NA,NA,NA,NA,NA
"15198","IA",3,47.0616,5,19339,NA,NA,NA,NA,NA
"15199","IA",3,48.0501,72,19339,NA,NA,NA,NA,NA
"15200","IA",3,48.0503,0,19339,NA,NA,NA,NA,NA
"15201","IA",3,48.0507,27,19339,NA,NA,NA,NA,NA
"15202","IA",3,48.0508,21,19339,NA,NA,NA,NA,NA
"15203","IA",3,48.051,0,19339,NA,NA,NA,NA,NA
"15204","IA",3,49.0101,4,19339,NA,NA,NA,NA,NA
"15205","IA",3,49.0102,2,19339,NA,NA,NA,NA,NA
"15206","IA",3,49.0202,1,19339,NA,NA,NA,NA,NA
"15207","IA",3,50.0402,32,19339,NA,NA,NA,NA,NA
"15208","IA",3,50.0406,42,19339,NA,NA,NA,NA,NA
"15209","IA",3,50.0408,33,19339,NA,NA,NA,NA,NA
"15210","IA",3,50.0409,0,19339,NA,NA,NA,NA,NA
"15211","IA",3,50.0411,0,19339,NA,NA,NA,NA,NA
"15212","IA",3,50.0901,4,19339,NA,NA,NA,NA,NA
"15213","IA",3,51.0601,40,19339,NA,NA,NA,NA,NA
"15214","IA",3,51.0602,88,19339,NA,NA,NA,NA,NA
"15215","IA",3,51.0603,9,19339,NA,NA,NA,NA,NA
