,STEM,STABBR,AWLEVEL,year,share
2274,1,MI,1,2012,0.136015936
2275,0,MN,1,2012,0.878042465
2276,1,MN,1,2012,0.121957535
2277,0,MO,1,2012,0.741773002
2278,1,MO,1,2012,0.258226998
2279,0,MP,1,2012,0
2280,1,MP,1,2012,0
2281,0,MS,1,2012,0.897486772
2282,1,MS,1,2012,0.102513228
2283,0,MT,1,2012,0.904255319
2284,1,MT,1,2012,0.095744681
2285,0,NC,1,2012,0.747995087
2286,1,NC,1,2012,0.252004913
2287,0,ND,1,2012,0.840909091
2288,1,ND,1,2012,0.159090909
2289,0,NE,1,2012,0.732837055
2290,1,NE,1,2012,0.267162945
2291,0,NH,1,2012,0.90726257
2292,1,NH,1,2012,0.09273743
2293,0,NJ,1,2012,0.856413167
2294,1,NJ,1,2012,0.143586833
2295,0,NM,1,2012,0.757251908
2296,1,NM,1,2012,0.242748092
2297,0,NV,1,2012,0.888376856
2298,1,NV,1,2012,0.111623144
2299,0,NY,1,2012,0.920188645
2300,1,NY,1,2012,0.079811355
2301,0,OH,1,2012,0.775615173
2302,1,OH,1,2012,0.224384827
2303,0,OK,1,2012,0.804211582
2304,1,OK,1,2012,0.195788418
2305,0,OR,1,2012,0.811871859
2306,1,OR,1,2012,0.188128141
2307,0,PA,1,2012,0.897934912
2308,1,PA,1,2012,0.102065088
2309,0,PR,1,2012,0.848858873
2310,1,PR,1,2012,0.151141127
2311,0,RI,1,2012,0.97039778
2312,1,RI,1,2012,0.02960222
2313,0,SC,1,2012,0.706666667
2314,1,SC,1,2012,0.293212121
2315,0,SD,1,2012,0.588100686
2316,1,SD,1,2012,0.411899314
2317,0,TN,1,2012,0.814581965
2318,1,TN,1,2012,0.185418035
2319,0,TX,1,2012,0.756896081
2320,1,TX,1,2012,0.243103919
2321,0,UT,1,2012,0.900063452
2322,1,UT,1,2012,0.099936548
2323,0,VA,1,2012,0.727705382
2324,1,VA,1,2012,0.272294618
2325,0,VT,1,2012,0.74863388
2326,1,VT,1,2012,0.25136612
2327,0,WA,1,2012,0.848215291
2328,1,WA,1,2012,0.151784709
2329,0,WI,1,2012,0.801433421
2330,1,WI,1,2012,0.198566579
2331,0,WV,1,2012,0.800643087
2332,1,WV,1,2012,0.199356913
2333,0,WY,1,2012,0.648760331
2334,1,WY,1,2012,0.351239669
2335,0,AK,2,2012,0.891891892
2336,1,AK,2,2012,0.108108108
2337,0,AL,2,2012,0.714790041
2338,1,AL,2,2012,0.285209959
2339,0,AR,2,2012,0.715523913
2340,1,AR,2,2012,0.284476087
2341,0,AS,2,2012,1
2342,1,AS,2,2012,0
2343,0,AZ,2,2012,0.815003262
2344,1,AZ,2,2012,0.184996738
2345,0,CA,2,2012,0.8427869
2346,1,CA,2,2012,0.1572131
2347,0,CO,2,2012,0.801498127
2348,1,CO,2,2012,0.198501873
2349,0,CT,2,2012,0.749133234
2350,1,CT,2,2012,0.250866766
2351,0,DC,2,2012,0.560846561
2352,1,DC,2,2012,0.439153439
2353,0,DE,2,2012,0.85198556
2354,1,DE,2,2012,0.14801444
2355,0,FL,2,2012,0.737245503
2356,1,FL,2,2012,0.262754497
2357,0,FM,2,2012,0.876712329
2358,1,FM,2,2012,0.123287671
2359,0,GA,2,2012,0.873726655
2360,1,GA,2,2012,0.126273345
2361,0,GU,2,2012,0.442477876
2362,1,GU,2,2012,0.557522124
2363,0,HI,2,2012,0.793522267
2364,1,HI,2,2012,0.206477733
2365,0,IA,2,2012,0.511927035
2366,1,IA,2,2012,0.488072965
2367,0,ID,2,2012,0.591816367
2368,1,ID,2,2012,0.408183633
2369,0,IL,2,2012,0.777635931
2370,1,IL,2,2012,0.222364069
2371,0,IN,2,2012,0.73730659
2372,1,IN,2,2012,0.26269341
2373,0,KS,2,2012,0.646214511
2374,1,KS,2,2012,0.353785489
2375,0,KY,2,2012,0.589495508
2376,1,KY,2,2012,0.410504492
2377,0,LA,2,2012,0.731403696
2378,1,LA,2,2012,0.268596304
2379,0,MA,2,2012,0.80860023
2380,1,MA,2,2012,0.19139977
2381,0,MD,2,2012,0.769021066
2382,1,MD,2,2012,0.230978934
2383,0,ME,2,2012,0.900145773
2384,1,ME,2,2012,0.099854227
2385,0,MH,2,2012,1
2386,0,MI,2,2012,0.768108216
2387,1,MI,2,2012,0.231891784
2388,0,MN,2,2012,0.696302949
2389,1,MN,2,2012,0.303697051
2390,0,MO,2,2012,0.701822767
2391,1,MO,2,2012,0.298177233
2392,0,MP,2,2012,1
2393,1,MP,2,2012,0
2394,0,MS,2,2012,0.7321523
2395,1,MS,2,2012,0.2678477
2396,0,MT,2,2012,0.820143885
2397,1,MT,2,2012,0.179856115
2398,0,NC,2,2012,0.827173408
2399,1,NC,2,2012,0.172826592
2400,0,ND,2,2012,0.528571429
2401,1,ND,2,2012,0.471428571
2402,0,NE,2,2012,0.580296896
2403,1,NE,2,2012,0.419703104
2404,0,NH,2,2012,0.90063593
2405,1,NH,2,2012,0.09936407
2406,0,NJ,2,2012,0.718340307
2407,1,NJ,2,2012,0.281659693
2408,0,NM,2,2012,0.824043107
2409,1,NM,2,2012,0.175956893
2410,0,NV,2,2012,0.887766554
2411,1,NV,2,2012,0.112233446
2412,0,NY,2,2012,0.701088963
2413,1,NY,2,2012,0.298911037
2414,0,OH,2,2012,0.609260118
2415,1,OH,2,2012,0.390739882
2416,0,OK,2,2012,0.727030626
2417,1,OK,2,2012,0.272398706
2418,0,OR,2,2012,0.802396514
2419,1,OR,2,2012,0.197603486
2420,0,PA,2,2012,0.775991162
2421,1,PA,2,2012,0.224008838
2422,0,PR,2,2012,0.772119867
2423,1,PR,2,2012,0.227880133
2424,0,RI,2,2012,0.908767773
2425,1,RI,2,2012,0.091232227
2426,0,SC,2,2012,0.802005013
2427,1,SC,2,2012,0.197994987
2428,0,SD,2,2012,0.568034557
2429,1,SD,2,2012,0.431965443
2430,0,TN,2,2012,0.773900687
2431,1,TN,2,2012,0.226099313
2432,0,TX,2,2012,0.741688785
2433,1,TX,2,2012,0.258311215
2434,0,UT,2,2012,0.750850077
2435,1,UT,2,2012,0.249149923
2436,0,VA,2,2012,0.822670104
2437,1,VA,2,2012,0.177329896
2438,0,VT,2,2012,0.519662921
2439,1,VT,2,2012,0.480337079
2440,0,WA,2,2012,0.759612591
2441,1,WA,2,2012,0.240387409
2442,0,WI,2,2012,0.697113909
2443,1,WI,2,2012,0.302886091
2444,0,WV,2,2012,0.635421806
2445,1,WV,2,2012,0.364578194
2446,0,WY,2,2012,0.525192143
2447,1,WY,2,2012,0.474807857
2448,0,AK,3,2012,0.76905041
2449,1,AK,3,2012,0.23094959
2450,0,AL,3,2012,0.676476801
2451,1,AL,3,2012,0.323523199
2452,0,AR,3,2012,0.794916233
2453,1,AR,3,2012,0.205083767
2454,0,AS,3,2012,0.95709571
2455,1,AS,3,2012,0.04290429
2456,0,AZ,3,2012,0.783158529
2457,1,AZ,3,2012,0.216841471
2458,0,CA,3,2012,0.821764076
2459,1,CA,3,2012,0.178235924
2460,0,CO,3,2012,0.83529134
2461,1,CO,3,2012,0.16470866
2462,0,CT,3,2012,0.777319902
2463,1,CT,3,2012,0.222680098
2464,0,DC,3,2012,0.585313175
2465,1,DC,3,2012,0.414686825
2466,0,DE,3,2012,0.643554186
2467,1,DE,3,2012,0.356445814
2468,0,FL,3,2012,0.855338413
2469,1,FL,3,2012,0.144661587
2470,0,FM,3,2012,0.77480916
2471,1,FM,3,2012,0.22519084
2472,0,GA,3,2012,0.763767808
2473,1,GA,3,2012,0.236232192
2474,0,GU,3,2012,0.823741007
2475,1,GU,3,2012,0.176258993
2476,0,HI,3,2012,0.813288878
2477,1,HI,3,2012,0.186711122
2478,0,IA,3,2012,0.79577911
2479,1,IA,3,2012,0.20422089
2480,0,ID,3,2012,0.750201288
2481,1,ID,3,2012,0.249798712
2482,0,IL,3,2012,0.811941289
2483,1,IL,3,2012,0.188058711
2484,0,IN,3,2012,0.682678461
2485,1,IN,3,2012,0.317321539
2486,0,KS,3,2012,0.731797414
2487,1,KS,3,2012,0.268202586
2488,0,KY,3,2012,0.740425821
2489,1,KY,3,2012,0.259574179
2490,0,LA,3,2012,0.611031982
2491,1,LA,3,2012,0.388968018
2492,0,MA,3,2012,0.709774326
2493,1,MA,3,2012,0.290225674
2494,0,MD,3,2012,0.760622856
2495,1,MD,3,2012,0.239377144
2496,0,ME,3,2012,0.692655027
2497,1,ME,3,2012,0.307344973
2498,0,MH,3,2012,0.816901408
2499,1,MH,3,2012,0.183098592
2500,0,MI,3,2012,0.725436648
2501,1,MI,3,2012,0.274563352
2502,0,MN,3,2012,0.681809963
2503,1,MN,3,2012,0.318190037
2504,0,MO,3,2012,0.759318637
2505,1,MO,3,2012,0.240681363
2506,0,MP,3,2012,0.766990291
2507,1,MP,3,2012,0.233009709
2508,0,MS,3,2012,0.738073253
2509,1,MS,3,2012,0.261926747
2510,0,MT,3,2012,0.637821866
2511,1,MT,3,2012,0.362178134
2512,0,NC,3,2012,0.739995666
2513,1,NC,3,2012,0.260004334
2514,0,ND,3,2012,0.64130004
2515,1,ND,3,2012,0.35869996
2516,0,NE,3,2012,0.700641359
2517,1,NE,3,2012,0.299358641
2518,0,NH,3,2012,0.681210191
2519,1,NH,3,2012,0.318789809
2520,0,NJ,3,2012,0.805499076
2521,1,NJ,3,2012,0.194500924
2522,0,NM,3,2012,0.753662647
2523,1,NM,3,2012,0.246337353
2524,0,NV,3,2012,0.735140187
2525,1,NV,3,2012,0.264859813
2526,0,NY,3,2012,0.789619447
2527,1,NY,3,2012,0.210380553
2528,0,OH,3,2012,0.64567891
2529,1,OH,3,2012,0.35432109
2530,0,OK,3,2012,0.689481456
2531,1,OK,3,2012,0.310518544
2532,0,OR,3,2012,0.795125425
2533,1,OR,3,2012,0.204874575
2534,0,PA,3,2012,0.693408888
2535,1,PA,3,2012,0.306591112
2536,0,PR,3,2012,0.30910683
2537,1,PR,3,2012,0.69089317
2538,0,PW,3,2012,0.776470588
2539,1,PW,3,2012,0.223529412
2540,0,RI,3,2012,0.722363585
2541,1,RI,3,2012,0.277636415
2542,0,SC,3,2012,0.724940004
2543,1,SC,3,2012,0.275059996
2544,0,SD,3,2012,0.54037037
2545,1,SD,3,2012,0.45962963
2546,0,TN,3,2012,0.697025611
2547,1,TN,3,2012,0.302974389
2548,0,TX,3,2012,0.736735085
2549,1,TX,3,2012,0.263264915
2550,0,UT,3,2012,0.789790241
2551,1,UT,3,2012,0.210209759
2552,0,VA,3,2012,0.75941598
2553,1,VA,3,2012,0.24058402
2554,0,VI,3,2012,0.547945205
2555,1,VI,3,2012,0.452054795
2556,0,VT,3,2012,0.664479081
2557,1,VT,3,2012,0.335520919
2558,0,WA,3,2012,0.794126781
2559,1,WA,3,2012,0.205873219
2560,0,WI,3,2012,0.657924812
2561,1,WI,3,2012,0.342075188
2562,0,WV,3,2012,0.73844979
2563,1,WV,3,2012,0.26155021
2564,0,WY,3,2012,0.688440492
2565,1,WY,3,2012,0.311559508
2566,0,AK,4,2012,1
2567,0,AL,4,2012,0.2
2568,1,AL,4,2012,0.8
2569,0,AR,4,2012,0.105058366
2570,1,AR,4,2012,0.894941634
2571,0,AZ,4,2012,0.1352657
2572,1,AZ,4,2012,0.8647343
2573,0,CA,4,2012,0.546290425
2574,1,CA,4,2012,0.453709575
2575,0,CO,4,2012,0.96797153
2576,1,CO,4,2012,0.03202847
2577,0,CT,4,2012,0.441558442
2578,1,CT,4,2012,0.558441558
2579,0,DC,4,2012,0.65
2580,1,DC,4,2012,0.35
2581,1,DE,4,2012,1
2582,0,FL,4,2012,0.653488372
2583,1,FL,4,2012,0.346511628
2584,0,FM,4,2012,1
2585,0,GA,4,2012,0.49368864
2586,1,GA,4,2012,0.50631136
2587,0,GU,4,2012,0
2588,0,HI,4,2012,0.888888889
2589,1,HI,4,2012,0.111111111
2590,0,IA,4,2012,0.966429298
2591,1,IA,4,2012,0.033570702
2592,0,ID,4,2012,0.921893491
2593,1,ID,4,2012,0.078106509
2594,0,IL,4,2012,0.790697674
2595,1,IL,4,2012,0.209302326
2596,0,IN,4,2012,0.593495935
2597,1,IN,4,2012,0.406504065
2598,0,KS,4,2012,0.375
2599,1,KS,4,2012,0.625
2600,0,KY,4,2012,0.990178571
2601,1,KY,4,2012,0.009821429
2602,0,LA,4,2012,0.430232558
2603,1,LA,4,2012,0.569767442
2604,0,MA,4,2012,0.768900344
2605,1,MA,4,2012,0.231099656
2606,0,MD,4,2012,0.73015873
2607,1,MD,4,2012,0.26984127
2608,0,ME,4,2012,0.45
2609,1,ME,4,2012,0.55
2610,0,MI,4,2012,0.781609195
2611,1,MI,4,2012,0.218390805
2612,0,MN,4,2012,0.568054692
2613,1,MN,4,2012,0.431945308
2614,0,MO,4,2012,0.624031008
2615,1,MO,4,2012,0.375968992
2616,0,MS,4,2012,0.636363636
2617,1,MS,4,2012,0.363636364
2618,0,MT,4,2012,0.88365651
2619,1,MT,4,2012,0.11634349
2620,0,NC,4,2012,0.859840954
2621,1,NC,4,2012,0.140159046
2622,0,ND,4,2012,0.921146953
2623,1,ND,4,2012,0.078853047
2624,0,NE,4,2012,0.992537313
2625,1,NE,4,2012,0.007462687
2626,0,NJ,4,2012,0.21761658
2627,1,NJ,4,2012,0.78238342
2628,0,NM,4,2012,0.917721519
2629,1,NM,4,2012,0.082278481
2630,0,NV,4,2012,1
2631,0,NY,4,2012,0.711406322
2632,1,NY,4,2012,0.288593678
2633,0,OH,4,2012,0.752711497
2634,1,OH,4,2012,0.247288503
2635,0,OK,4,2012,0.510686164
2636,1,OK,4,2012,0.489313836
2637,0,OR,4,2012,0.922978177
2638,1,OR,4,2012,0.077021823
2639,0,PA,4,2012,0.521755162
2640,1,PA,4,2012,0.478244838
2641,0,PR,4,2012,0.716666667
2642,1,PR,4,2012,0.283333333
2643,0,PW,4,2012,0
2644,1,PW,4,2012,0
2645,0,RI,4,2012,0
2646,1,RI,4,2012,1
2647,0,SC,4,2012,1
2648,0,SD,4,2012,0.749090909
2649,1,SD,4,2012,0.250909091
2650,0,TN,4,2012,0.698821008
2651,1,TN,4,2012,0.301178992
2652,0,TX,4,2012,0.627147766
2653,1,TX,4,2012,0.372852234
2654,0,UT,4,2012,1
2655,1,UT,4,2012,0
2656,0,VA,4,2012,0.411290323
2657,1,VA,4,2012,0.588709677
2658,0,WA,4,2012,0.783870968
2659,1,WA,4,2012,0.216129032
2660,0,WI,4,2012,0.884544899
2661,1,WI,4,2012,0.115455101
2662,0,WV,4,2012,0.94295302
2663,1,WV,4,2012,0.05704698
2664,0,WY,4,2012,1
2665,0,AK,5,2012,0.669142857
2666,1,AK,5,2012,0.330857143
2667,0,AL,5,2012,0.684655201
2668,1,AL,5,2012,0.315344799
2669,0,AR,5,2012,0.703670852
2670,1,AR,5,2012,0.296329148
2671,0,AS,5,2012,1
2672,0,AZ,5,2012,0.6516019
2673,1,AZ,5,2012,0.3483981
2674,0,CA,5,2012,0.702496985
2675,1,CA,5,2012,0.297503015
2676,0,CO,5,2012,0.665372533
2677,1,CO,5,2012,0.334627467
2678,0,CT,5,2012,0.7158399
2679,1,CT,5,2012,0.2841601
2680,0,DC,5,2012,0.756426672
2681,1,DC,5,2012,0.243573328
2682,0,DE,5,2012,0.648223192
2683,1,DE,5,2012,0.351776808
2684,0,FL,5,2012,0.718711653
2685,1,FL,5,2012,0.281288347
2686,0,GA,5,2012,0.682772975
2687,1,GA,5,2012,0.317227025
2688,0,GU,5,2012,0.861607143
2689,1,GU,5,2012,0.138392857
2690,0,HI,5,2012,0.671111111
2691,1,HI,5,2012,0.328888889
2692,0,IA,5,2012,0.768271799
2693,1,IA,5,2012,0.231728201
2694,0,ID,5,2012,0.689297593
2695,1,ID,5,2012,0.310702407
2696,0,IL,5,2012,0.695198903
2697,1,IL,5,2012,0.304801097
2698,0,IN,5,2012,0.664482716
2699,1,IN,5,2012,0.335517284
2700,0,KS,5,2012,0.693532188
2701,1,KS,5,2012,0.306467812
2702,0,KY,5,2012,0.723085704
2703,1,KY,5,2012,0.276914296
2704,0,LA,5,2012,0.674900013
2705,1,LA,5,2012,0.325099987
2706,0,MA,5,2012,0.67992963
2707,1,MA,5,2012,0.32007037
2708,0,MD,5,2012,0.644598255
2709,1,MD,5,2012,0.355401745
2710,0,ME,5,2012,0.65729783
2711,1,ME,5,2012,0.34270217
2712,0,MI,5,2012,0.65631372
2713,1,MI,5,2012,0.34368628
2714,0,MN,5,2012,0.673686947
2715,1,MN,5,2012,0.326313053
2716,0,MO,5,2012,0.667293924
2717,1,MO,5,2012,0.332706076
2718,0,MP,5,2012,1
2719,0,MS,5,2012,0.705057217
2720,1,MS,5,2012,0.294942783
2721,0,MT,5,2012,0.679613388
2722,1,MT,5,2012,0.320386612
2723,0,NC,5,2012,0.698685765
2724,1,NC,5,2012,0.301314235
2725,0,ND,5,2012,0.604159948
2726,1,ND,5,2012,0.395840052
2727,0,NE,5,2012,0.691701407
2728,1,NE,5,2012,0.308298593
2729,0,NH,5,2012,0.731734133
2730,1,NH,5,2012,0.268265867
2731,0,NJ,5,2012,0.728760678
2732,1,NJ,5,2012,0.271239322
2733,0,NM,5,2012,0.734822451
2734,1,NM,5,2012,0.265177549
2735,0,NV,5,2012,0.689140036
2736,1,NV,5,2012,0.310859964
2737,0,NY,5,2012,0.727166352
2738,1,NY,5,2012,0.272833648
2739,0,OH,5,2012,0.659001847
2740,1,OH,5,2012,0.340998153
2741,0,OK,5,2012,0.676505606
2742,1,OK,5,2012,0.323494394
2743,0,OR,5,2012,0.707095529
2744,1,OR,5,2012,0.292904471
2745,0,PA,5,2012,0.674114784
2746,1,PA,5,2012,0.325885216
2747,0,PR,5,2012,0.610513559
2748,1,PR,5,2012,0.389486441
2749,0,RI,5,2012,0.69211906
2750,1,RI,5,2012,0.30788094
2751,0,SC,5,2012,0.71655986
2752,1,SC,5,2012,0.28344014
2753,0,SD,5,2012,0.597874529
2754,1,SD,5,2012,0.402125471
2755,0,TN,5,2012,0.6966495
2756,1,TN,5,2012,0.3033505
2757,0,TX,5,2012,0.654474708
2758,1,TX,5,2012,0.345525292
2759,0,UT,5,2012,0.637178052
2760,1,UT,5,2012,0.362821948
2761,0,VA,5,2012,0.705033659
2762,1,VA,5,2012,0.294966341
2763,0,VI,5,2012,0.772151899
2764,1,VI,5,2012,0.227848101
2765,0,VT,5,2012,0.684712441
2766,1,VT,5,2012,0.315287559
2767,0,WA,5,2012,0.682138405
2768,1,WA,5,2012,0.317861595
2769,0,WI,5,2012,0.645977461
2770,1,WI,5,2012,0.354022539
2771,0,WV,5,2012,0.724203687
2772,1,WV,5,2012,0.275796313
2773,0,WY,5,2012,0.593426385
2774,1,WY,5,2012,0.406573615
2775,0,AK,6,2012,0.916666667
2776,1,AK,6,2012,0.083333333
2777,0,AL,6,2012,0.830578512
2778,1,AL,6,2012,0.169421488
2779,0,AR,6,2012,0.900398406
2780,1,AR,6,2012,0.099601594
2781,0,AZ,6,2012,0.813865863
2782,1,AZ,6,2012,0.185380558
2783,0,CA,6,2012,0.933242968
2784,1,CA,6,2012,0.050321925
2785,0,CO,6,2012,0.730708661
2786,1,CO,6,2012,0.269291339
2787,0,CT,6,2012,0.827956989
2788,1,CT,6,2012,0.172043011
2789,0,DC,6,2012,0.546610169
2790,1,DC,6,2012,0.453389831
2791,0,DE,6,2012,1
2792,1,DE,6,2012,0
2793,0,FL,6,2012,0.740659341
2794,1,FL,6,2012,0.259340659
2795,0,GA,6,2012,0.831460674
2796,1,GA,6,2012,0.168539326
2797,0,HI,6,2012,0.972972973
2798,1,HI,6,2012,0.027027027
2799,0,IA,6,2012,0.894736842
2800,1,IA,6,2012,0.105263158
2801,0,ID,6,2012,0.786610879
2802,1,ID,6,2012,0.213389121
2803,0,IL,6,2012,0.7694974
2804,1,IL,6,2012,0.2305026
2805,0,IN,6,2012,0.926080893
2806,1,IN,6,2012,0.073919107
2807,0,KS,6,2012,0.557823129
2808,1,KS,6,2012,0.442176871
2809,0,KY,6,2012,0.807807808
2810,1,KY,6,2012,0.192192192
2811,0,LA,6,2012,0.963157895
2812,1,LA,6,2012,0.036842105
2813,0,MA,6,2012,0.804651163
2814,1,MA,6,2012,0.195348837
2815,0,MD,6,2012,0.50843254
2816,1,MD,6,2012,0.49156746
2817,0,ME,6,2012,0.899408284
2818,1,ME,6,2012,0.100591716
2819,0,MI,6,2012,0.841197822
2820,1,MI,6,2012,0.158802178
2821,0,MN,6,2012,0.844767151
2822,1,MN,6,2012,0.155232849
2823,0,MO,6,2012,0.60361135
2824,1,MO,6,2012,0.39638865
2825,0,MS,6,2012,1
2826,0,MT,6,2012,0.366666667
2827,1,MT,6,2012,0.633333333
2828,0,NC,6,2012,0.825
2829,1,NC,6,2012,0.175
2830,0,ND,6,2012,0.688888889
2831,1,ND,6,2012,0.311111111
2832,0,NE,6,2012,0.703225806
2833,1,NE,6,2012,0.296774194
2834,0,NH,6,2012,0.835218094
2835,1,NH,6,2012,0.164781906
2836,0,NJ,6,2012,0.467758444
2837,1,NJ,6,2012,0.532241556
2838,0,NM,6,2012,0.862745098
2839,1,NM,6,2012,0.137254902
2840,0,NV,6,2012,0.857142857
2841,1,NV,6,2012,0.142857143
2842,0,NY,6,2012,0.911235955
2843,1,NY,6,2012,0.088764045
2844,0,OH,6,2012,0.72
2845,1,OH,6,2012,0.28
2846,0,OK,6,2012,0.571428571
2847,1,OK,6,2012,0.428571429
2848,0,OR,6,2012,0.870105062
2849,1,OR,6,2012,0.129894938
2850,0,PA,6,2012,0.811041991
2851,1,PA,6,2012,0.188958009
2852,0,PR,6,2012,0.393442623
2853,1,PR,6,2012,0.606557377
2854,0,RI,6,2012,0.952380952
2855,1,RI,6,2012,0.047619048
2856,0,SC,6,2012,0.861788618
2857,1,SC,6,2012,0.138211382
2858,0,SD,6,2012,0.672727273
2859,1,SD,6,2012,0.327272727
2860,0,TN,6,2012,0.580985915
2861,1,TN,6,2012,0.419014085
2862,0,TX,6,2012,0.693811075
2863,1,TX,6,2012,0.306188925
2864,0,UT,6,2012,0.924332344
2865,1,UT,6,2012,0.075667656
2866,0,VA,6,2012,0.699588477
2867,1,VA,6,2012,0.300411523
2868,0,VT,6,2012,0.701298701
2869,1,VT,6,2012,0.298701299
2870,0,WA,6,2012,0.87826087
2871,1,WA,6,2012,0.12173913
2872,0,WI,6,2012,0.824046921
2873,1,WI,6,2012,0.175953079
2874,0,WV,6,2012,0.930875576
2875,1,WV,6,2012,0.069124424
2876,0,WY,6,2012,0.673469388
2877,1,WY,6,2012,0.326530612
2878,0,AK,7,2012,0.721194879
2879,1,AK,7,2012,0.278805121
2880,0,AL,7,2012,0.751080754
2881,1,AL,7,2012,0.248919246
2882,0,AR,7,2012,0.669172932
2883,1,AR,7,2012,0.330827068
2884,0,AZ,7,2012,0.826124209
2885,1,AZ,7,2012,0.173875791
2886,0,CA,7,2012,0.734710569
2887,1,CA,7,2012,0.265134316
2888,0,CO,7,2012,0.717684429
2889,1,CO,7,2012,0.282315571
2890,0,CT,7,2012,0.717637113
2891,1,CT,7,2012,0.282362887
2892,0,DC,7,2012,0.802500488
2893,1,DC,7,2012,0.197499512
2894,0,DE,7,2012,0.72057735
2895,1,DE,7,2012,0.27942265
2896,0,FL,7,2012,0.718418259
2897,1,FL,7,2012,0.281581741
2898,0,GA,7,2012,0.724913788
2899,1,GA,7,2012,0.275086212
2900,0,GU,7,2012,0.962121212
2901,1,GU,7,2012,0.037878788
2902,0,HI,7,2012,0.75177305
2903,1,HI,7,2012,0.24822695
2904,0,IA,7,2012,0.854178674
2905,1,IA,7,2012,0.145821326
2906,0,ID,7,2012,0.59104187
2907,1,ID,7,2012,0.40895813
2908,0,IL,7,2012,0.723997598
2909,1,IL,7,2012,0.276002402
2910,0,IN,7,2012,0.716087532
2911,1,IN,7,2012,0.283912468
2912,0,KS,7,2012,0.719840479
2913,1,KS,7,2012,0.280159521
2914,0,KY,7,2012,0.787103378
2915,1,KY,7,2012,0.212691914
2916,0,LA,7,2012,0.709806538
2917,1,LA,7,2012,0.290193462
2918,0,MA,7,2012,0.753192555
2919,1,MA,7,2012,0.246807445
2920,0,MD,7,2012,0.675371252
2921,1,MD,7,2012,0.324628748
2922,0,ME,7,2012,0.860819328
2923,1,ME,7,2012,0.139180672
2924,0,MI,7,2012,0.697177834
2925,1,MI,7,2012,0.302822166
2926,0,MN,7,2012,0.780153826
2927,1,MN,7,2012,0.219846174
2928,0,MO,7,2012,0.782284338
2929,1,MO,7,2012,0.217715662
2930,0,MS,7,2012,0.754210855
2931,1,MS,7,2012,0.245789145
2932,0,MT,7,2012,0.587869362
2933,1,MT,7,2012,0.412130638
2934,0,NC,7,2012,0.697716734
2935,1,NC,7,2012,0.302283266
2936,0,ND,7,2012,0.702201622
2937,1,ND,7,2012,0.297798378
2938,0,NE,7,2012,0.687929717
2939,1,NE,7,2012,0.312070283
2940,0,NH,7,2012,0.792689295
2941,1,NH,7,2012,0.207310705
2942,0,NJ,7,2012,0.717824656
2943,1,NJ,7,2012,0.282175344
2944,0,NM,7,2012,0.743172752
2945,1,NM,7,2012,0.256827248
2946,0,NV,7,2012,0.748079877
2947,1,NV,7,2012,0.251920123
2948,0,NY,7,2012,0.777680153
2949,1,NY,7,2012,0.222319847
2950,0,OH,7,2012,0.703753515
2951,1,OH,7,2012,0.296246485
2952,0,OK,7,2012,0.72655768
2953,1,OK,7,2012,0.27344232
2954,0,OR,7,2012,0.730601454
2955,1,OR,7,2012,0.269398546
2956,0,PA,7,2012,0.711484293
2957,1,PA,7,2012,0.288515707
2958,0,PR,7,2012,0.71899376
2959,1,PR,7,2012,0.28100624
2960,0,RI,7,2012,0.728371005
2961,1,RI,7,2012,0.271628995
2962,0,SC,7,2012,0.770078477
2963,1,SC,7,2012,0.229921523
2964,0,SD,7,2012,0.629680054
2965,1,SD,7,2012,0.370319946
2966,0,TN,7,2012,0.713491537
2967,1,TN,7,2012,0.286508463
2968,0,TX,7,2012,0.704124744
2969,1,TX,7,2012,0.295875256
2970,0,UT,7,2012,0.768679098
2971,1,UT,7,2012,0.231320902
2972,0,VA,7,2012,0.755626711
2973,1,VA,7,2012,0.244373289
2974,0,VI,7,2012,0.886792453
2975,1,VI,7,2012,0.113207547
2976,0,VT,7,2012,0.814066289
2977,1,VT,7,2012,0.185933711
2978,0,WA,7,2012,0.768281395
2979,1,WA,7,2012,0.231718605
2980,0,WI,7,2012,0.759023997
2981,1,WI,7,2012,0.240976003
2982,0,WV,7,2012,0.854650232
2983,1,WV,7,2012,0.145349768
2984,0,WY,7,2012,0.552734375
2985,1,WY,7,2012,0.447265625
2986,0,AL,8,2012,0.947275923
2987,1,AL,8,2012,0.052724077
2988,0,AR,8,2012,0.935185185
2989,1,AR,8,2012,0.064814815
2990,0,AZ,8,2012,0.68627451
2991,1,AZ,8,2012,0.31372549
2992,0,CA,8,2012,0.498201439
2993,1,CA,8,2012,0.501798561
2994,0,CO,8,2012,0.875
2995,1,CO,8,2012,0.125
2996,0,CT,8,2012,0.812834225
2997,1,CT,8,2012,0.187165775
2998,0,DC,8,2012,0.601503759
2999,1,DC,8,2012,0.398496241
3000,0,FL,8,2012,0.834932821
3001,1,FL,8,2012,0.165067179
3002,0,GA,8,2012,0.561774744
3003,1,GA,8,2012,0.438225256
3004,0,HI,8,2012,0.333333333
3005,1,HI,8,2012,0.666666667
3006,0,IA,8,2012,0.624390244
3007,1,IA,8,2012,0.375609756
3008,0,ID,8,2012,0.942857143
3009,1,ID,8,2012,0.057142857
3010,0,IL,8,2012,0.849655172
3011,1,IL,8,2012,0.150344828
3012,0,IN,8,2012,0.342105263
3013,1,IN,8,2012,0.657894737
