"","CBSA","degType","year","Cbsatotal","stem_high_any","totalawards","share"
"4144",19380,"Master's and Higher",2011,3244,1,987,0.304254007398274
"4145",19380,"Master's and Higher",2011,3244,0,2257,0.695745992601726
"4146",19380,"Master's and Higher",2012,3411,0,2305,0.675754910583407
"4147",19380,"Master's and Higher",2012,3411,1,1106,0.324245089416593
"4148",19380,"Master's and Higher",2013,3056,1,1000,0.327225130890052
"4149",19380,"Master's and Higher",2013,3056,0,2056,0.672774869109948
"4150",19380,"Master's and Higher",2014,2922,0,1762,0.603011635865845
"4151",19380,"Master's and Higher",2014,2922,1,1160,0.396988364134155
"4152",19420,"Associate's and below",2012,0,0,0,NA
"4153",19420,"Associate's and below",2013,1,0,1,1
"4154",19420,"Associate's and below",2014,4,0,4,1
"4155",19420,"Bachelor's",2012,309,0,282,0.912621359223301
"4156",19420,"Bachelor's",2012,309,1,27,0.087378640776699
"4157",19420,"Bachelor's",2013,292,0,273,0.934931506849315
"4158",19420,"Bachelor's",2013,292,1,19,0.0650684931506849
"4159",19420,"Bachelor's",2014,304,0,280,0.921052631578947
"4160",19420,"Bachelor's",2014,304,1,24,0.0789473684210526
"4161",19420,"Master's and Higher",2012,75,1,3,0.04
"4162",19420,"Master's and Higher",2012,75,0,72,0.96
"4163",19420,"Master's and Higher",2013,84,1,2,0.0238095238095238
"4164",19420,"Master's and Higher",2013,84,0,82,0.976190476190476
"4165",19420,"Master's and Higher",2014,68,0,68,1
"4166",19420,"Master's and Higher",2014,68,1,0,0
"4167",19500,"Associate's and below",2010,765,0,579,0.756862745098039
"4168",19500,"Associate's and below",2010,765,1,186,0.243137254901961
"4169",19500,"Associate's and below",2011,1739,0,1336,0.768257619321449
"4170",19500,"Associate's and below",2011,1739,1,403,0.231742380678551
"4171",19500,"Associate's and below",2012,771,1,175,0.226977950713359
"4172",19500,"Associate's and below",2012,771,0,596,0.773022049286641
"4173",19500,"Associate's and below",2013,1055,0,736,0.697630331753554
"4174",19500,"Associate's and below",2013,1055,1,319,0.302369668246446
"4175",19500,"Associate's and below",2014,791,0,561,0.709228824273072
"4176",19500,"Associate's and below",2014,791,1,230,0.290771175726928
"4177",19500,"Bachelor's",2010,527,0,396,0.751423149905123
"4178",19500,"Bachelor's",2010,527,1,131,0.248576850094877
"4179",19500,"Bachelor's",2011,489,0,377,0.770961145194274
"4180",19500,"Bachelor's",2011,489,1,112,0.229038854805726
"4181",19500,"Bachelor's",2012,578,1,114,0.197231833910035
"4182",19500,"Bachelor's",2012,578,0,464,0.802768166089965
"4183",19500,"Bachelor's",2013,501,1,118,0.235528942115768
"4184",19500,"Bachelor's",2013,501,0,383,0.764471057884232
"4185",19500,"Bachelor's",2014,523,0,403,0.770554493307839
"4186",19500,"Bachelor's",2014,523,1,120,0.229445506692161
"4187",19500,"Master's and Higher",2010,26,1,6,0.230769230769231
"4188",19500,"Master's and Higher",2010,26,0,20,0.769230769230769
"4189",19500,"Master's and Higher",2011,16,1,3,0.1875
"4190",19500,"Master's and Higher",2011,16,0,13,0.8125
"4191",19500,"Master's and Higher",2012,43,1,1,0.0232558139534884
"4192",19500,"Master's and Higher",2012,43,0,42,0.976744186046512
"4193",19500,"Master's and Higher",2013,32,1,8,0.25
"4194",19500,"Master's and Higher",2013,32,0,24,0.75
"4195",19500,"Master's and Higher",2014,63,0,42,0.666666666666667
"4196",19500,"Master's and Higher",2014,63,1,21,0.333333333333333
"4197",19580,"Associate's and below",2010,6,0,6,1
"4198",19580,"Associate's and below",2011,9,0,9,1
"4199",19580,"Associate's and below",2012,3,0,3,1
"4200",19580,"Associate's and below",2013,5,0,5,1
"4201",19580,"Associate's and below",2014,7,0,7,1
"4202",19580,"Bachelor's",2010,187,1,13,0.0695187165775401
"4203",19580,"Bachelor's",2010,187,0,174,0.93048128342246
"4204",19580,"Bachelor's",2011,217,1,31,0.142857142857143
"4205",19580,"Bachelor's",2011,217,0,186,0.857142857142857
"4206",19580,"Bachelor's",2012,216,1,44,0.203703703703704
"4207",19580,"Bachelor's",2012,216,0,172,0.796296296296296
"4208",19580,"Bachelor's",2013,170,0,144,0.847058823529412
"4209",19580,"Bachelor's",2013,170,1,26,0.152941176470588
"4210",19580,"Bachelor's",2014,181,0,161,0.889502762430939
"4211",19580,"Bachelor's",2014,181,1,20,0.110497237569061
"4212",19580,"Master's and Higher",2010,50,0,50,1
"4213",19580,"Master's and Higher",2011,54,0,54,1
"4214",19580,"Master's and Higher",2012,40,0,40,1
"4215",19580,"Master's and Higher",2013,24,0,24,1
"4216",19580,"Master's and Higher",2014,37,0,37,1
"4217",19660,"Associate's and below",2010,4873,1,1477,0.303098707161913
"4218",19660,"Associate's and below",2010,4873,0,3396,0.696901292838087
"4219",19660,"Associate's and below",2011,6109,1,1990,0.325748895072843
"4220",19660,"Associate's and below",2011,6109,0,4119,0.674251104927157
"4221",19660,"Associate's and below",2012,5856,0,4098,0.699795081967213
"4222",19660,"Associate's and below",2012,5856,1,1758,0.300204918032787
"4223",19660,"Associate's and below",2013,6361,1,2074,0.326049363307656
"4224",19660,"Associate's and below",2013,6361,0,4287,0.673950636692344
"4225",19660,"Associate's and below",2014,5717,1,1770,0.309602938604163
"4226",19660,"Associate's and below",2014,5717,0,3947,0.690397061395837
"4227",19660,"Bachelor's",2010,4159,0,3381,0.812935801875451
"4228",19660,"Bachelor's",2010,4159,1,778,0.187064198124549
"4229",19660,"Bachelor's",2011,4328,0,3531,0.815850277264325
"4230",19660,"Bachelor's",2011,4328,1,797,0.184149722735675
"4231",19660,"Bachelor's",2012,4238,1,585,0.138036809815951
"4232",19660,"Bachelor's",2012,4238,0,3653,0.861963190184049
"4233",19660,"Bachelor's",2013,4315,0,3566,0.826419466975666
"4234",19660,"Bachelor's",2013,4315,1,749,0.173580533024334
"4235",19660,"Bachelor's",2014,4052,1,767,0.18928923988154
"4236",19660,"Bachelor's",2014,4052,0,3285,0.81071076011846
"4237",19660,"Master's and Higher",2010,1751,0,953,0.544260422615648
"4238",19660,"Master's and Higher",2010,1751,1,798,0.455739577384352
"4239",19660,"Master's and Higher",2011,2100,1,1072,0.510476190476191
"4240",19660,"Master's and Higher",2011,2100,0,1028,0.48952380952381
"4241",19660,"Master's and Higher",2012,2561,0,1218,0.475595470519328
"4242",19660,"Master's and Higher",2012,2561,1,1343,0.524404529480672
"4243",19660,"Master's and Higher",2013,2246,1,96,0.0427426536064114
"4244",19660,"Master's and Higher",2013,2246,0,2150,0.957257346393589
"4245",19660,"Master's and Higher",2014,2187,0,2066,0.944673068129858
"4246",19660,"Master's and Higher",2014,2187,1,121,0.0553269318701417
"4247",19740,"Associate's and below",2010,16662,1,4179,0.250810226863522
"4248",19740,"Associate's and below",2010,16662,0,12483,0.749189773136478
"4249",19740,"Associate's and below",2011,16772,1,3756,0.223944669687575
"4250",19740,"Associate's and below",2011,16772,0,13016,0.776055330312425
"4251",19740,"Associate's and below",2012,17964,0,13628,0.758628367846805
"4252",19740,"Associate's and below",2012,17964,1,4336,0.241371632153195
"4253",19740,"Associate's and below",2013,18949,0,14583,0.769592062905694
"4254",19740,"Associate's and below",2013,18949,1,4366,0.230407937094306
"4255",19740,"Associate's and below",2014,19815,1,4524,0.228311884935655
"4256",19740,"Associate's and below",2014,19815,0,15291,0.771688115064345
"4257",19740,"Bachelor's",2010,10689,0,7048,0.659369445224062
"4258",19740,"Bachelor's",2010,10689,1,3641,0.340630554775938
"4259",19740,"Bachelor's",2011,11321,0,7295,0.644377705149722
"4260",19740,"Bachelor's",2011,11321,1,4026,0.355622294850278
"4261",19740,"Bachelor's",2012,11894,0,7776,0.653775012611401
"4262",19740,"Bachelor's",2012,11894,1,4118,0.346224987388599
"4263",19740,"Bachelor's",2013,12884,0,8429,0.654222291213909
"4264",19740,"Bachelor's",2013,12884,1,4455,0.345777708786091
"4265",19740,"Bachelor's",2014,13935,0,8974,0.643989953354862
"4266",19740,"Bachelor's",2014,13935,1,4961,0.356010046645138
"4267",19740,"Master's and Higher",2010,8620,0,5863,0.680162412993039
"4268",19740,"Master's and Higher",2010,8620,1,2757,0.319837587006961
"4269",19740,"Master's and Higher",2011,9155,1,2932,0.320262151829601
"4270",19740,"Master's and Higher",2011,9155,0,6223,0.679737848170399
"4271",19740,"Master's and Higher",2012,10109,0,7083,0.700662775744386
"4272",19740,"Master's and Higher",2012,10109,1,3026,0.299337224255614
"4273",19740,"Master's and Higher",2013,10091,1,3169,0.314042215835893
"4274",19740,"Master's and Higher",2013,10091,0,6922,0.685957784164107
"4275",19740,"Master's and Higher",2014,9920,1,3252,0.327822580645161
"4276",19740,"Master's and Higher",2014,9920,0,6668,0.672177419354839
"4277",19780,"Associate's and below",2010,3864,0,2912,0.753623188405797
"4278",19780,"Associate's and below",2010,3864,1,952,0.246376811594203
"4279",19780,"Associate's and below",2011,4639,1,1159,0.249838327225695
"4280",19780,"Associate's and below",2011,4639,0,3480,0.750161672774305
"4281",19780,"Associate's and below",2012,5009,1,1182,0.235975244559792
"4282",19780,"Associate's and below",2012,5009,0,3827,0.764024755440208
"4283",19780,"Associate's and below",2013,4364,0,3359,0.769706691109074
"4284",19780,"Associate's and below",2013,4364,1,1005,0.230293308890926
"4285",19780,"Associate's and below",2014,4618,1,1063,0.230186227804244
"4286",19780,"Associate's and below",2014,4618,0,3555,0.769813772195756
"4287",19780,"Bachelor's",2010,2370,0,1831,0.772573839662447
"4288",19780,"Bachelor's",2010,2370,1,539,0.227426160337553
"4289",19780,"Bachelor's",2011,2353,0,1777,0.755206119847004
"4290",19780,"Bachelor's",2011,2353,1,576,0.244793880152996
"4291",19780,"Bachelor's",2012,2559,1,726,0.283704572098476
"4292",19780,"Bachelor's",2012,2559,0,1833,0.716295427901524
"4293",19780,"Bachelor's",2013,2467,1,663,0.268747466558573
"4294",19780,"Bachelor's",2013,2467,0,1804,0.731252533441427
"4295",19780,"Bachelor's",2014,2477,1,721,0.291077916834881
"4296",19780,"Bachelor's",2014,2477,0,1756,0.708922083165119
"4297",19780,"Master's and Higher",2010,1144,1,523,0.457167832167832
"4298",19780,"Master's and Higher",2010,1144,0,621,0.542832167832168
"4299",19780,"Master's and Higher",2011,1310,0,778,0.593893129770992
"4300",19780,"Master's and Higher",2011,1310,1,532,0.406106870229008
"4301",19780,"Master's and Higher",2012,1256,0,733,0.58359872611465
"4302",19780,"Master's and Higher",2012,1256,1,523,0.41640127388535
"4303",19780,"Master's and Higher",2013,1238,0,701,0.566235864297254
"4304",19780,"Master's and Higher",2013,1238,1,537,0.433764135702746
"4305",19780,"Master's and Higher",2014,1228,0,682,0.555374592833876
"4306",19780,"Master's and Higher",2014,1228,1,546,0.444625407166124
"4307",19820,"Associate's and below",2010,23846,1,4850,0.203388408957477
"4308",19820,"Associate's and below",2010,23846,0,18996,0.796611591042523
"4309",19820,"Associate's and below",2011,24883,0,19596,0.787525619901137
"4310",19820,"Associate's and below",2011,24883,1,5287,0.212474380098863
"4311",19820,"Associate's and below",2012,25083,1,5629,0.224414942391261
"4312",19820,"Associate's and below",2012,25083,0,19454,0.775585057608739
"4313",19820,"Associate's and below",2013,23955,1,5013,0.20926737633062
"4314",19820,"Associate's and below",2013,23955,0,18942,0.79073262366938
"4315",19820,"Associate's and below",2014,22481,1,4852,0.215826698100618
"4316",19820,"Associate's and below",2014,22481,0,17629,0.784173301899382
"4317",19820,"Bachelor's",2010,10737,1,3590,0.334357828071156
"4318",19820,"Bachelor's",2010,10737,0,7147,0.665642171928844
"4319",19820,"Bachelor's",2011,11279,0,7358,0.652362798120401
"4320",19820,"Bachelor's",2011,11279,1,3921,0.347637201879599
"4321",19820,"Bachelor's",2012,11233,1,3816,0.339713344609632
"4322",19820,"Bachelor's",2012,11233,0,7417,0.660286655390368
"4323",19820,"Bachelor's",2013,11382,0,7456,0.655069407836935
"4324",19820,"Bachelor's",2013,11382,1,3926,0.344930592163064
"4325",19820,"Bachelor's",2014,11846,1,4053,0.342140807023468
"4326",19820,"Bachelor's",2014,11846,0,7793,0.657859192976532
"4327",19820,"Master's and Higher",2010,8084,1,2481,0.306902523503216
"4328",19820,"Master's and Higher",2010,8084,0,5603,0.693097476496784
"4329",19820,"Master's and Higher",2011,8115,0,5438,0.670117067159581
"4330",19820,"Master's and Higher",2011,8115,1,2677,0.329882932840419
"4331",19820,"Master's and Higher",2012,7879,0,5220,0.662520624444726
"4332",19820,"Master's and Higher",2012,7879,1,2659,0.337479375555274
"4333",19820,"Master's and Higher",2013,7479,0,4947,0.661452065784196
"4334",19820,"Master's and Higher",2013,7479,1,2532,0.338547934215804
"4335",19820,"Master's and Higher",2014,7153,0,4671,0.653012721934852
"4336",19820,"Master's and Higher",2014,7153,1,2482,0.346987278065148
"4337",19860,"Associate's and below",2010,127,1,21,0.165354330708661
"4338",19860,"Associate's and below",2010,127,0,106,0.834645669291339
"4339",19860,"Associate's and below",2011,64,1,30,0.46875
"4340",19860,"Associate's and below",2011,64,0,34,0.53125
"4341",19860,"Associate's and below",2012,55,0,29,0.527272727272727
"4342",19860,"Associate's and below",2012,55,1,26,0.472727272727273
"4343",19860,"Associate's and below",2013,62,1,32,0.516129032258065
"4344",19860,"Associate's and below",2013,62,0,30,0.483870967741935
"4345",19860,"Associate's and below",2014,40,0,19,0.475
"4346",19860,"Associate's and below",2014,40,1,21,0.525
"4347",19860,"Bachelor's",2010,607,0,470,0.774299835255354
"4348",19860,"Bachelor's",2010,607,1,137,0.225700164744646
"4349",19860,"Bachelor's",2011,397,1,100,0.251889168765743
"4350",19860,"Bachelor's",2011,397,0,297,0.748110831234257
"4351",19860,"Bachelor's",2012,362,1,92,0.25414364640884
"4352",19860,"Bachelor's",2012,362,0,270,0.74585635359116
"4353",19860,"Bachelor's",2013,374,0,296,0.79144385026738
"4354",19860,"Bachelor's",2013,374,1,78,0.20855614973262
"4355",19860,"Bachelor's",2014,311,1,96,0.308681672025723
"4356",19860,"Bachelor's",2014,311,0,215,0.691318327974277
"4357",19940,"Associate's and below",2010,711,1,128,0.180028129395218
"4358",19940,"Associate's and below",2010,711,0,583,0.819971870604782
"4359",19940,"Associate's and below",2011,814,1,154,0.189189189189189
"4360",19940,"Associate's and below",2011,814,0,660,0.810810810810811
"4361",19940,"Associate's and below",2012,795,0,633,0.79622641509434
"4362",19940,"Associate's and below",2012,795,1,162,0.20377358490566
"4363",19940,"Associate's and below",2013,777,0,626,0.805662805662806
"4364",19940,"Associate's and below",2013,777,1,151,0.194337194337194
"4365",19940,"Associate's and below",2014,849,1,207,0.243816254416961
"4366",19940,"Associate's and below",2014,849,0,642,0.756183745583039
"4367",19980,"Associate's and below",2010,180,0,96,0.533333333333333
"4368",19980,"Associate's and below",2010,180,1,84,0.466666666666667
"4369",19980,"Associate's and below",2011,482,1,145,0.300829875518672
"4370",19980,"Associate's and below",2011,482,0,337,0.699170124481328
"4371",19980,"Associate's and below",2012,254,0,140,0.551181102362205
"4372",19980,"Associate's and below",2012,254,1,114,0.448818897637795
"4373",19980,"Associate's and below",2013,256,0,168,0.65625
"4374",19980,"Associate's and below",2013,256,1,88,0.34375
"4375",19980,"Associate's and below",2014,294,1,114,0.387755102040816
"4376",19980,"Associate's and below",2014,294,0,180,0.612244897959184
"4377",20020,"Associate's and below",2010,77,1,0,0
"4378",20020,"Associate's and below",2010,77,0,77,1
"4379",20020,"Associate's and below",2011,167,0,140,0.838323353293413
"4380",20020,"Associate's and below",2011,167,1,27,0.161676646706587
"4381",20020,"Associate's and below",2012,146,1,36,0.246575342465753
"4382",20020,"Associate's and below",2012,146,0,110,0.753424657534247
"4383",20020,"Associate's and below",2013,155,1,39,0.251612903225806
"4384",20020,"Associate's and below",2013,155,0,116,0.748387096774194
"4385",20020,"Associate's and below",2014,131,1,23,0.175572519083969
"4386",20020,"Associate's and below",2014,131,0,108,0.824427480916031
"4387",20020,"Master's and Higher",2014,0,1,0,NA
"4388",20060,"Associate's and below",2010,245,1,73,0.297959183673469
"4389",20060,"Associate's and below",2010,245,0,172,0.702040816326531
"4390",20060,"Associate's and below",2011,250,1,84,0.336
"4391",20060,"Associate's and below",2011,250,0,166,0.664
"4392",20060,"Associate's and below",2012,237,0,163,0.687763713080169
"4393",20060,"Associate's and below",2012,237,1,74,0.312236286919831
"4394",20060,"Associate's and below",2013,325,1,63,0.193846153846154
"4395",20060,"Associate's and below",2013,325,0,262,0.806153846153846
"4396",20060,"Associate's and below",2014,244,0,178,0.729508196721312
"4397",20060,"Associate's and below",2014,244,1,66,0.270491803278689
"4398",20060,"Bachelor's",2014,22,1,22,1
"4399",20100,"Associate's and below",2010,568,1,190,0.334507042253521
"4400",20100,"Associate's and below",2010,568,0,378,0.665492957746479
"4401",20100,"Associate's and below",2011,653,1,199,0.304747320061256
"4402",20100,"Associate's and below",2011,653,0,454,0.695252679938744
"4403",20100,"Associate's and below",2012,953,0,746,0.782791185729276
"4404",20100,"Associate's and below",2012,953,1,207,0.217208814270724
"4405",20100,"Associate's and below",2013,890,1,207,0.232584269662921
"4406",20100,"Associate's and below",2013,890,0,683,0.767415730337079
"4407",20100,"Associate's and below",2014,751,1,208,0.276964047936085
"4408",20100,"Associate's and below",2014,751,0,543,0.723035952063915
